수량,중량,평균가,yyyy,mm,dd,산지_군산,산지_보령,산지_속초,산지_안흥,산지_여수,규격_10미,규격_대,규격_중,포장_S/P,포장_box,포장_c/s(상자),포장_kg
49,1.0,10600,2018,4,11,0,0,0,0,1,0,0,1,0,0,0,1
152,1.0,11500,2018,4,12,0,0,0,0,1,0,0,1,0,0,0,1
229,1.0,11500,2018,4,13,0,0,0,0,1,0,0,1,0,0,0,1
221,1.0,11400,2018,4,14,0,0,0,0,1,0,0,1,0,0,0,1
492,1.0,9300,2018,4,16,0,0,0,0,1,0,0,1,0,0,0,1
328,1.0,11100,2018,4,18,0,0,0,0,1,0,0,1,0,0,0,1
127,1.0,11400,2018,4,19,0,0,0,0,1,0,0,1,0,0,0,1
292,1.0,10600,2018,4,20,0,0,0,0,1,0,0,1,0,0,0,1
377,1.0,7100,2018,4,24,0,0,0,0,1,0,0,1,0,0,0,1
165,1.0,8300,2018,4,25,0,0,0,0,1,0,0,1,0,0,0,1
218,1.0,7500,2018,4,26,0,0,0,0,1,0,0,1,0,0,0,1
170,1.0,6900,2018,4,28,0,0,0,0,1,0,0,1,0,0,0,1
343,1.0,7800,2018,4,30,0,0,0,0,1,0,0,1,0,0,0,1
282,1.0,6100,2018,5,1,0,0,0,0,1,0,0,1,0,0,0,1
417,1.0,4500,2018,5,3,0,0,0,0,1,0,0,1,0,0,0,1
509,1.0,5900,2018,5,4,0,0,0,0,1,0,0,1,0,0,0,1
533,1.0,4600,2018,5,17,0,0,0,0,1,0,0,1,0,0,0,1
418,1.0,3700,2018,5,19,0,0,0,0,1,0,0,1,0,0,0,1
23,1.0,6000,2019,4,10,0,0,0,0,1,0,0,1,0,0,0,1
53,1.0,9700,2019,4,12,0,0,0,0,1,0,0,1,0,0,0,1
32,1.0,12000,2019,4,13,0,0,0,0,1,0,0,1,0,0,0,1
109,1.0,9700,2019,4,15,0,0,0,0,1,0,0,1,0,0,0,1
168,1.0,7300,2019,4,16,0,0,0,0,1,0,0,1,0,0,0,1
337,1.0,5700,2019,4,18,0,0,0,0,1,0,0,1,0,0,0,1
149,1.0,9600,2019,4,19,0,0,0,0,1,0,0,1,0,0,0,1
96,1.0,11200,2019,4,23,0,0,0,0,1,0,0,1,0,0,0,1
269,1.0,4900,2019,4,27,0,0,0,0,1,0,0,1,0,0,0,1
234,1.0,6200,2019,5,4,0,0,0,0,1,0,0,1,0,0,0,1
90,1.0,4100,2019,5,13,0,0,0,0,1,0,0,1,0,0,0,1
671,1.0,3400,2019,5,14,0,0,0,0,1,0,0,1,0,0,0,1
583,1.0,5600,2019,5,16,0,0,0,0,1,0,0,1,0,0,0,1
560,1.0,3700,2019,5,17,0,0,0,0,1,0,0,1,0,0,0,1
548,1.0,2800,2019,5,21,0,0,0,0,1,0,0,1,0,0,0,1
459,1.0,6200,2019,5,27,0,0,0,0,1,0,0,1,0,0,0,1
762,1.0,6000,2019,6,1,0,0,0,0,1,0,0,1,0,0,0,1
497,1.0,8500,2020,5,4,0,0,0,0,1,0,0,1,0,0,0,1
685,1.0,7300,2020,5,16,0,0,0,0,1,0,0,1,0,0,0,1
1677,1.0,5100,2020,5,18,0,0,0,0,1,0,0,1,0,0,0,1
709,1.0,7200,2020,5,19,0,0,0,0,1,0,0,1,0,0,0,1
772,1.0,5800,2020,6,2,0,0,0,0,1,0,0,1,0,0,0,1
230,1.0,7900,2021,4,16,0,0,0,0,1,0,0,1,0,0,0,1
209,1.0,9900,2021,4,17,0,0,0,0,1,0,0,1,0,0,0,1
232,1.0,10800,2021,4,19,0,0,0,0,1,0,0,1,0,0,0,1
116,1.0,7700,2021,4,20,0,0,0,0,1,0,0,1,0,0,0,1
222,1.0,11600,2021,4,23,0,0,0,0,1,0,0,1,0,0,0,1
304,1.0,10300,2021,4,24,0,0,0,0,1,0,0,1,0,0,0,1
224,1.0,13300,2021,4,26,0,0,0,0,1,0,0,1,0,0,0,1
209,1.0,11100,2021,4,27,0,0,0,0,1,0,0,1,0,0,0,1
190,1.0,9900,2021,4,28,0,0,0,0,1,0,0,1,0,0,0,1
323,1.0,7900,2021,4,29,0,0,0,0,1,0,0,1,0,0,0,1
507,1.0,6500,2021,4,30,0,0,0,0,1,0,0,1,0,0,0,1
116,1.0,8700,2021,5,1,0,0,0,0,1,0,0,1,0,0,0,1
66,1.0,6600,2021,5,3,0,0,0,0,1,0,0,1,0,0,0,1
740,1.0,700,2017,11,14,0,1,0,0,0,0,0,1,0,0,0,1
509,1.0,8200,2020,6,19,0,1,0,0,0,0,0,1,0,0,0,1
763,1.0,8300,2020,6,20,0,1,0,0,0,0,0,1,0,0,0,1
159,1.0,1900,2021,10,21,0,1,0,0,0,0,0,1,0,0,0,1
184,1.0,1900,2021,10,22,0,1,0,0,0,0,0,1,0,0,0,1
285,1.0,7900,2017,4,20,0,0,0,1,0,0,0,1,0,0,0,1
869,1.0,6500,2017,5,23,0,0,0,1,0,0,0,1,0,0,0,1
893,1.0,5900,2017,5,24,0,0,0,1,0,0,0,1,0,0,0,1
489,1.0,5200,2017,5,25,0,0,0,1,0,0,0,1,0,0,0,1
117,1.0,7700,2017,5,31,0,0,0,1,0,0,0,1,0,0,0,1
326,1.0,6200,2017,6,2,0,0,0,1,0,0,0,1,0,0,0,1
500,1.0,6400,2017,6,7,0,0,0,1,0,0,0,1,0,0,0,1
826,1.0,4800,2017,6,15,0,0,0,1,0,0,0,1,0,0,0,1
195,1.0,6300,2017,6,20,0,0,0,1,0,0,0,1,0,0,0,1
422,1.0,5600,2017,6,21,0,0,0,1,0,0,0,1,0,0,0,1
280,1.0,5200,2017,6,22,0,0,0,1,0,0,0,1,0,0,0,1
116,1.0,1500,2017,6,30,0,0,0,1,0,0,0,1,0,0,0,1
84,1.0,4500,2017,11,23,0,0,0,1,0,0,0,1,0,0,0,1
291,1.0,1700,2017,11,27,0,0,0,1,0,0,0,1,0,0,0,1
196,1.0,8800,2018,5,14,0,0,0,1,0,0,0,1,0,0,0,1
279,1.0,7900,2018,5,16,0,0,0,1,0,0,0,1,0,0,0,1
355,1.0,6600,2018,5,19,0,0,0,1,0,0,0,1,0,0,0,1
280,1.0,6300,2018,5,21,0,0,0,1,0,0,0,1,0,0,0,1
206,1.0,9600,2018,5,25,0,0,0,1,0,0,0,1,0,0,0,1
523,1.0,5000,2018,5,28,0,0,0,1,0,0,0,1,0,0,0,1
548,1.0,6200,2018,5,31,0,0,0,1,0,0,0,1,0,0,0,1
984,1.0,5700,2018,6,2,0,0,0,1,0,0,0,1,0,0,0,1
1052,1.0,6600,2018,6,4,0,0,0,1,0,0,0,1,0,0,0,1
868,1.0,6400,2018,6,5,0,0,0,1,0,0,0,1,0,0,0,1
535,1.0,6900,2018,6,6,0,0,0,1,0,0,0,1,0,0,0,1
578,1.0,8000,2018,6,7,0,0,0,1,0,0,0,1,0,0,0,1
314,1.0,10400,2018,6,8,0,0,0,1,0,0,0,1,0,0,0,1
884,1.0,8100,2018,6,11,0,0,0,1,0,0,0,1,0,0,0,1
938,1.0,6200,2018,6,12,0,0,0,1,0,0,0,1,0,0,0,1
727,1.0,5400,2018,6,13,0,0,0,1,0,0,0,1,0,0,0,1
615,1.0,6400,2018,6,14,0,0,0,1,0,0,0,1,0,0,0,1
622,1.0,6000,2018,6,18,0,0,0,1,0,0,0,1,0,0,0,1
1037,1.0,4700,2018,6,20,0,0,0,1,0,0,0,1,0,0,0,1
488,1.0,5200,2018,6,22,0,0,0,1,0,0,0,1,0,0,0,1
75,1.0,3500,2018,6,23,0,0,0,1,0,0,0,1,0,0,0,1
551,1.0,6000,2018,6,25,0,0,0,1,0,0,0,1,0,0,0,1
547,1.0,4300,2018,6,26,0,0,0,1,0,0,0,1,0,0,0,1
565,1.0,4000,2018,6,27,0,0,0,1,0,0,0,1,0,0,0,1
1298,1.0,4400,2018,6,28,0,0,0,1,0,0,0,1,0,0,0,1
48,3.0,23500,2018,11,9,0,0,0,1,0,0,0,1,0,0,0,1
597,1.0,3600,2018,11,22,0,0,0,1,0,0,0,1,0,0,0,1
278,1.0,4600,2018,11,23,0,0,0,1,0,0,0,1,0,0,0,1
468,1.0,3800,2018,11,24,0,0,0,1,0,0,0,1,0,0,0,1
236,1.0,3800,2018,11,29,0,0,0,1,0,0,0,1,0,0,0,1
3,15.0,20000,2019,1,7,0,0,0,1,0,0,0,1,0,0,0,1
388,1.0,5800,2019,4,25,0,0,0,1,0,0,0,1,0,0,0,1
463,1.0,5800,2019,5,21,0,0,0,1,0,0,0,1,0,0,0,1
700,1.0,5500,2019,5,24,0,0,0,1,0,0,0,1,0,0,0,1
522,1.0,5800,2019,6,6,0,0,0,1,0,0,0,1,0,0,0,1
193,1.0,3200,2019,6,7,0,0,0,1,0,0,0,1,0,0,0,1
471,1.0,6300,2019,6,10,0,0,0,1,0,0,0,1,0,0,0,1
150,1.0,4900,2019,6,11,0,0,0,1,0,0,0,1,0,0,0,1
927,1.0,3100,2019,6,12,0,0,0,1,0,0,0,1,0,0,0,1
784,1.0,4700,2019,6,15,0,0,0,1,0,0,0,1,0,0,0,1
693,1.0,4600,2019,6,18,0,0,0,1,0,0,0,1,0,0,0,1
693,1.0,5600,2019,6,20,0,0,0,1,0,0,0,1,0,0,0,1
8,1.0,3800,2019,7,20,0,0,0,1,0,0,0,1,0,0,0,1
1,1.0,2500,2019,7,24,0,0,0,1,0,0,0,1,0,0,0,1
12,10.0,17500,2019,7,24,0,0,0,1,0,0,0,1,0,0,0,1
96,1.0,9000,2020,4,25,0,0,0,1,0,0,0,1,0,0,0,1
336,1.0,8600,2020,4,27,0,0,0,1,0,0,0,1,0,0,0,1
80,1.0,12200,2020,4,29,0,0,0,1,0,0,0,1,0,0,0,1
171,1.0,10900,2020,5,1,0,0,0,1,0,0,0,1,0,0,0,1
497,1.0,5800,2020,5,2,0,0,0,1,0,0,0,1,0,0,0,1
184,1.0,7800,2020,5,4,0,0,0,1,0,0,0,1,0,0,0,1
198,1.0,13900,2020,5,5,0,0,0,1,0,0,0,1,0,0,0,1
180,1.0,10200,2020,5,9,0,0,0,1,0,0,0,1,0,0,0,1
238,1.0,10200,2020,5,12,0,0,0,1,0,0,0,1,0,0,0,1
354,1.0,8800,2020,5,13,0,0,0,1,0,0,0,1,0,0,0,1
442,1.0,8000,2020,5,14,0,0,0,1,0,0,0,1,0,0,0,1
2,10.0,5000,2020,5,14,0,0,0,1,0,0,0,1,0,0,0,1
1142,1.0,9200,2020,5,15,0,0,0,1,0,0,0,1,0,0,0,1
142,1.0,7300,2020,5,16,0,0,0,1,0,0,0,1,0,0,0,1
40,1.0,5800,2020,5,20,0,0,0,1,0,0,0,1,0,0,0,1
793,1.0,10900,2020,5,21,0,0,0,1,0,0,0,1,0,0,0,1
3182,1.0,9100,2020,5,22,0,0,0,1,0,0,0,1,0,0,0,1
2161,1.0,8000,2020,5,23,0,0,0,1,0,0,0,1,0,0,0,1
1052,1.0,7600,2020,5,25,0,0,0,1,0,0,0,1,0,0,0,1
754,1.0,7200,2020,5,26,0,0,0,1,0,0,0,1,0,0,0,1
635,1.0,7300,2020,5,27,0,0,0,1,0,0,0,1,0,0,0,1
572,1.0,8100,2020,5,28,0,0,0,1,0,0,0,1,0,0,0,1
1393,1.0,7100,2020,5,29,0,0,0,1,0,0,0,1,0,0,0,1
411,1.0,9900,2020,5,30,0,0,0,1,0,0,0,1,0,0,0,1
90,1.0,8100,2020,6,3,0,0,0,1,0,0,0,1,0,0,0,1
58,1.0,3800,2020,6,4,0,0,0,1,0,0,0,1,0,0,0,1
371,1.0,6300,2020,6,5,0,0,0,1,0,0,0,1,0,0,0,1
82,1.0,6300,2020,6,6,0,0,0,1,0,0,0,1,0,0,0,1
209,1.0,7800,2020,6,8,0,0,0,1,0,0,0,1,0,0,0,1
954,1.0,7200,2020,6,9,0,0,0,1,0,0,0,1,0,0,0,1
918,1.0,6300,2020,6,10,0,0,0,1,0,0,0,1,0,0,0,1
1778,1.0,5800,2020,6,11,0,0,0,1,0,0,0,1,0,0,0,1
1025,1.0,4700,2020,6,12,0,0,0,1,0,0,0,1,0,0,0,1
1022,1.0,7500,2020,6,13,0,0,0,1,0,0,0,1,0,0,0,1
516,1.0,8500,2020,6,15,0,0,0,1,0,0,0,1,0,0,0,1
204,1.0,10100,2020,6,16,0,0,0,1,0,0,0,1,0,0,0,1
190,1.0,10100,2020,6,17,0,0,0,1,0,0,0,1,0,0,0,1
978,1.0,7100,2020,6,20,0,0,0,1,0,0,0,1,0,0,0,1
1592,1.0,5800,2020,6,22,0,0,0,1,0,0,0,1,0,0,0,1
561,1.0,7500,2020,6,23,0,0,0,1,0,0,0,1,0,0,0,1
2428,1.0,5000,2020,6,24,0,0,0,1,0,0,0,1,0,0,0,1
189,1.0,6200,2020,6,25,0,0,0,1,0,0,0,1,0,0,0,1
729,1.0,6200,2020,6,27,0,0,0,1,0,0,0,1,0,0,0,1
466,1.0,5500,2020,6,29,0,0,0,1,0,0,0,1,0,0,0,1
1204,1.0,5400,2020,7,9,0,0,0,1,0,0,0,1,0,0,0,1
40,1.0,3800,2020,7,13,0,0,0,1,0,0,0,1,0,0,0,1
85,1.0,6600,2020,7,29,0,0,0,1,0,0,0,1,0,0,0,1
228,1.0,1700,2020,12,1,0,0,0,1,0,0,0,1,0,0,0,1
152,1.0,1900,2020,12,5,0,0,0,1,0,0,0,1,0,0,0,1
176,1.0,12800,2021,4,12,0,0,0,1,0,0,0,1,0,0,0,1
170,1.0,7600,2021,4,13,0,0,0,1,0,0,0,1,0,0,0,1
318,1.0,6200,2021,4,14,0,0,0,1,0,0,0,1,0,0,0,1
13,1.0,9400,2021,4,15,0,0,0,1,0,0,0,1,0,0,0,1
168,1.0,11800,2021,4,17,0,0,0,1,0,0,0,1,0,0,0,1
503,1.0,8300,2021,4,19,0,0,0,1,0,0,0,1,0,0,0,1
378,1.0,9800,2021,4,20,0,0,0,1,0,0,0,1,0,0,0,1
231,1.0,9500,2021,4,21,0,0,0,1,0,0,0,1,0,0,0,1
95,1.0,10000,2021,4,22,0,0,0,1,0,0,0,1,0,0,0,1
99,1.0,10300,2021,4,23,0,0,0,1,0,0,0,1,0,0,0,1
456,1.0,9700,2021,4,24,0,0,0,1,0,0,0,1,0,0,0,1
620,1.0,7800,2021,4,26,0,0,0,1,0,0,0,1,0,0,0,1
254,1.0,8200,2021,4,27,0,0,0,1,0,0,0,1,0,0,0,1
216,1.0,7800,2021,4,28,0,0,0,1,0,0,0,1,0,0,0,1
265,1.0,5400,2021,4,29,0,0,0,1,0,0,0,1,0,0,0,1
260,1.0,7400,2021,4,30,0,0,0,1,0,0,0,1,0,0,0,1
303,1.0,5500,2021,5,1,0,0,0,1,0,0,0,1,0,0,0,1
184,1.0,4500,2021,5,3,0,0,0,1,0,0,0,1,0,0,0,1
445,1.0,8100,2021,5,5,0,0,0,1,0,0,0,1,0,0,0,1
196,1.0,10200,2021,5,7,0,0,0,1,0,0,0,1,0,0,0,1
414,1.0,10200,2021,5,8,0,0,0,1,0,0,0,1,0,0,0,1
428,1.0,6800,2021,5,10,0,0,0,1,0,0,0,1,0,0,0,1
97,1.0,8600,2021,5,11,0,0,0,1,0,0,0,1,0,0,0,1
89,1.0,8100,2021,5,12,0,0,0,1,0,0,0,1,0,0,0,1
68,1.0,6900,2021,5,13,0,0,0,1,0,0,0,1,0,0,0,1
369,1.0,5700,2021,5,15,0,0,0,1,0,0,0,1,0,0,0,1
451,1.0,4500,2021,5,17,0,0,0,1,0,0,0,1,0,0,0,1
395,1.0,7600,2021,5,20,0,0,0,1,0,0,0,1,0,0,0,1
991,1.0,6900,2021,5,24,0,0,0,1,0,0,0,1,0,0,0,1
155,1.0,8300,2021,5,25,0,0,0,1,0,0,0,1,0,0,0,1
226,1.0,7100,2021,5,26,0,0,0,1,0,0,0,1,0,0,0,1
243,1.0,9100,2021,5,28,0,0,0,1,0,0,0,1,0,0,0,1
133,1.0,7300,2021,5,29,0,0,0,1,0,0,0,1,0,0,0,1
540,1.0,6900,2021,5,31,0,0,0,1,0,0,0,1,0,0,0,1
350,1.0,6000,2021,6,1,0,0,0,1,0,0,0,1,0,0,0,1
458,1.0,6900,2021,6,4,0,0,0,1,0,0,0,1,0,0,0,1
163,1.0,8400,2021,6,7,0,0,0,1,0,0,0,1,0,0,0,1
38,1.0,9800,2021,6,8,0,0,0,1,0,0,0,1,0,0,0,1
684,1.0,6300,2021,6,10,0,0,0,1,0,0,0,1,0,0,0,1
296,1.0,8400,2021,6,11,0,0,0,1,0,0,0,1,0,0,0,1
797,1.0,5400,2021,6,12,0,0,0,1,0,0,0,1,0,0,0,1
355,1.0,6500,2021,6,16,0,0,0,1,0,0,0,1,0,0,0,1
162,1.0,7700,2021,6,18,0,0,0,1,0,0,0,1,0,0,0,1
245,1.0,5100,2021,6,22,0,0,0,1,0,0,0,1,0,0,0,1
239,1.0,6200,2021,6,23,0,0,0,1,0,0,0,1,0,0,0,1
171,1.0,5900,2021,6,24,0,0,0,1,0,0,0,1,0,0,0,1
182,1.0,5700,2021,6,28,0,0,0,1,0,0,0,1,0,0,0,1
245,1.0,8800,2021,6,30,0,0,0,1,0,0,0,1,0,0,0,1
253,1.0,5800,2021,7,1,0,0,0,1,0,0,0,1,0,0,0,1
910,1.0,700,2021,10,20,0,0,0,1,0,0,0,1,0,0,0,1
1136,1.0,2800,2021,10,21,0,0,0,1,0,0,0,1,0,0,0,1
65,1.0,2300,2021,10,22,0,0,0,1,0,0,0,1,0,0,0,1
10,1.0,3000,2021,10,23,0,0,0,1,0,0,0,1,0,0,0,1
37,1.0,1900,2021,10,25,0,0,0,1,0,0,0,1,0,0,0,1
10,1.0,13000,2021,10,26,0,0,0,1,0,0,0,1,0,0,0,1
23,1.0,1000,2021,11,6,0,0,0,1,0,0,0,1,0,0,0,1
52,5.0,25400,2021,11,16,0,0,0,1,0,0,0,1,0,0,0,1
10,1.0,1000,2021,12,1,0,0,0,1,0,0,0,1,0,0,0,1
5,15.0,28000,2017,5,19,1,0,0,0,0,1,0,0,1,0,0,0
10,10.0,30000,2017,6,13,1,0,0,0,0,1,0,0,1,0,0,0
15,10.0,33000,2018,6,14,1,0,0,0,0,1,0,0,1,0,0,0
10,10.0,22000,2018,6,15,1,0,0,0,0,1,0,0,1,0,0,0
1,10.0,80000,2020,7,17,1,0,0,0,0,1,0,0,1,0,0,0
12,10.0,48800,2020,8,6,1,0,0,0,0,1,0,0,1,0,0,0
90,1.0,2800,2021,5,17,1,0,0,0,0,1,0,0,1,0,0,0
16,5.0,80000,2021,3,31,0,0,0,0,1,1,0,0,1,0,0,0
25,5.0,55000,2021,4,1,0,0,0,0,1,1,0,0,1,0,0,0
20,10.0,62000,2021,4,2,0,0,0,0,1,1,0,0,1,0,0,0
19,10.0,62000,2021,4,3,0,0,0,0,1,1,0,0,1,0,0,0
7,5.0,65000,2021,4,12,0,0,0,0,1,1,0,0,1,0,0,0
10,5.0,62000,2021,4,13,0,0,0,0,1,1,0,0,1,0,0,0
10,10.0,65000,2021,4,14,0,0,0,0,1,1,0,0,1,0,0,0
10,5.0,55000,2021,4,22,0,0,0,0,1,1,0,0,1,0,0,0
5,5.0,50000,2021,4,23,0,0,0,0,1,1,0,0,1,0,0,0
2,13.0,20000,2017,10,10,0,0,1,0,0,1,0,0,1,0,0,0
2,13.0,10000,2017,10,14,0,0,1,0,0,1,0,0,1,0,0,0
14,13.0,10000,2017,10,18,0,0,1,0,0,1,0,0,1,0,0,0
5,13.0,12000,2017,10,19,0,0,1,0,0,1,0,0,1,0,0,0
12,13.0,15000,2017,10,20,0,0,1,0,0,1,0,0,1,0,0,0
7,13.0,15000,2017,10,23,0,0,1,0,0,1,0,0,1,0,0,0
13,15.0,19500,2017,10,23,0,0,1,0,0,1,0,0,1,0,0,0
11,13.0,11400,2017,10,26,0,0,1,0,0,1,0,0,1,0,0,0
9,15.0,15000,2017,10,26,0,0,1,0,0,1,0,0,1,0,0,0
9,18.0,15000,2017,10,26,0,0,1,0,0,1,0,0,1,0,0,0
17,13.0,10000,2017,11,1,0,0,1,0,0,1,0,0,1,0,0,0
23,15.0,20000,2017,11,1,0,0,1,0,0,1,0,0,1,0,0,0
4,13.0,10000,2017,11,2,0,0,1,0,0,1,0,0,1,0,0,0
7,15.0,17100,2017,11,2,0,0,1,0,0,1,0,0,1,0,0,0
5,10.0,10000,2018,10,25,0,0,1,0,0,1,0,0,1,0,0,0
6,10.0,13500,2018,10,27,0,0,1,0,0,1,0,0,1,0,0,0
3,10.0,21300,2018,10,29,0,0,1,0,0,1,0,0,1,0,0,0
8,10.0,25000,2019,10,15,0,0,1,0,0,1,0,0,1,0,0,0
54,10.0,11000,2019,10,21,0,0,1,0,0,1,0,0,1,0,0,0
55,10.0,9500,2019,10,24,0,0,1,0,0,1,0,0,1,0,0,0
30,10.0,8000,2019,10,25,0,0,1,0,0,1,0,0,1,0,0,0
7,1.0,11000,2019,11,8,0,0,1,0,0,1,0,0,1,0,0,0
22,10.0,15000,2019,11,8,0,0,1,0,0,1,0,0,1,0,0,0
1,10.0,10000,2021,10,18,0,0,1,0,0,1,0,0,1,0,0,0
7,10.0,25000,2021,10,19,0,0,1,0,0,1,0,0,1,0,0,0
2,10.0,12000,2021,10,22,0,0,1,0,0,1,0,0,1,0,0,0
17,10.0,12000,2021,11,5,0,0,1,0,0,1,0,0,1,0,0,0
18,15.0,42400,2017,5,16,0,1,0,0,0,1,0,0,1,0,0,0
206,10.0,35000,2017,5,25,0,1,0,0,0,1,0,0,1,0,0,0
35,13.0,52700,2017,6,5,0,1,0,0,0,1,0,0,1,0,0,0
5,13.0,65000,2018,5,4,0,1,0,0,0,1,0,0,1,0,0,0
8,13.0,68800,2018,5,10,0,1,0,0,0,1,0,0,1,0,0,0
4,13.0,70000,2018,5,16,0,1,0,0,0,1,0,0,1,0,0,0
4,13.0,50000,2018,5,17,0,1,0,0,0,1,0,0,1,0,0,0
62,13.0,46100,2018,5,19,0,1,0,0,0,1,0,0,1,0,0,0
53,13.0,55800,2018,5,21,0,1,0,0,0,1,0,0,1,0,0,0
21,13.0,67100,2018,5,22,0,1,0,0,0,1,0,0,1,0,0,0
39,13.0,69800,2018,5,23,0,1,0,0,0,1,0,0,1,0,0,0
42,13.0,77100,2018,5,24,0,1,0,0,0,1,0,0,1,0,0,0
59,5.0,74000,2018,5,26,0,1,0,0,0,1,0,0,1,0,0,0
121,10.0,59800,2018,5,28,0,1,0,0,0,1,0,0,1,0,0,0
118,10.0,52500,2018,5,29,0,1,0,0,0,1,0,0,1,0,0,0
127,10.0,53600,2018,5,30,0,1,0,0,0,1,0,0,1,0,0,0
167,10.0,51000,2018,5,31,0,1,0,0,0,1,0,0,1,0,0,0
89,10.0,56700,2018,6,1,0,1,0,0,0,1,0,0,1,0,0,0
93,10.0,52400,2018,6,2,0,1,0,0,0,1,0,0,1,0,0,0
50,10.0,61200,2018,6,4,0,1,0,0,0,1,0,0,1,0,0,0
38,10.0,60000,2018,6,5,0,1,0,0,0,1,0,0,1,0,0,0
10,10.0,70000,2018,6,6,0,1,0,0,0,1,0,0,1,0,0,0
20,10.0,66400,2018,6,7,0,1,0,0,0,1,0,0,1,0,0,0
41,10.0,70000,2018,6,12,0,1,0,0,0,1,0,0,1,0,0,0
41,10.0,60000,2018,6,14,0,1,0,0,0,1,0,0,1,0,0,0
26,10.0,55000,2018,6,19,0,1,0,0,0,1,0,0,1,0,0,0
31,10.0,55700,2018,6,20,0,1,0,0,0,1,0,0,1,0,0,0
19,10.0,46700,2018,6,21,0,1,0,0,0,1,0,0,1,0,0,0
13,10.0,65000,2018,6,25,0,1,0,0,0,1,0,0,1,0,0,0
3,10.0,18000,2018,11,13,0,1,0,0,0,1,0,0,1,0,0,0
110,15.0,37300,2019,6,5,0,1,0,0,0,1,0,0,1,0,0,0
59,10.0,47000,2019,6,8,0,1,0,0,0,1,0,0,1,0,0,0
57,15.0,46000,2019,6,17,0,1,0,0,0,1,0,0,1,0,0,0
1,10.0,65000,2020,5,11,0,1,0,0,0,1,0,0,1,0,0,0
3,10.0,65000,2020,5,12,0,1,0,0,0,1,0,0,1,0,0,0
5,10.0,58000,2020,5,13,0,1,0,0,0,1,0,0,1,0,0,0
7,10.0,59400,2020,5,14,0,1,0,0,0,1,0,0,1,0,0,0
4,10.0,69500,2020,5,21,0,1,0,0,0,1,0,0,1,0,0,0
35,10.0,63200,2020,5,22,0,1,0,0,0,1,0,0,1,0,0,0
60,10.0,45900,2020,5,23,0,1,0,0,0,1,0,0,1,0,0,0
25,10.0,47000,2020,5,26,0,1,0,0,0,1,0,0,1,0,0,0
1,10.0,42000,2020,5,29,0,1,0,0,0,1,0,0,1,0,0,0
4,10.0,57500,2020,6,3,0,1,0,0,0,1,0,0,1,0,0,0
16,10.0,47500,2020,6,8,0,1,0,0,0,1,0,0,1,0,0,0
10,10.0,39000,2020,6,11,0,1,0,0,0,1,0,0,1,0,0,0
7,10.0,50000,2021,5,11,0,1,0,0,0,1,0,0,1,0,0,0
9,10.0,48200,2021,5,12,0,1,0,0,0,1,0,0,1,0,0,0
20,10.0,52000,2021,5,13,0,1,0,0,0,1,0,0,1,0,0,0
24,10.0,50000,2021,5,14,0,1,0,0,0,1,0,0,1,0,0,0
35,10.0,45400,2021,5,15,0,1,0,0,0,1,0,0,1,0,0,0
102,10.0,41400,2021,5,17,0,1,0,0,0,1,0,0,1,0,0,0
34,10.0,44100,2021,5,18,0,1,0,0,0,1,0,0,1,0,0,0
66,10.0,40000,2021,5,19,0,1,0,0,0,1,0,0,1,0,0,0
16,10.0,50000,2021,5,21,0,1,0,0,0,1,0,0,1,0,0,0
13,10.0,58000,2021,5,24,0,1,0,0,0,1,0,0,1,0,0,0
90,10.0,51000,2021,5,25,0,1,0,0,0,1,0,0,1,0,0,0
122,10.0,52600,2021,5,26,0,1,0,0,0,1,0,0,1,0,0,0
100,10.0,52800,2021,5,29,0,1,0,0,0,1,0,0,1,0,0,0
66,10.0,53000,2021,5,31,0,1,0,0,0,1,0,0,1,0,0,0
58,10.0,52200,2021,6,1,0,1,0,0,0,1,0,0,1,0,0,0
54,10.0,61400,2021,6,2,0,1,0,0,0,1,0,0,1,0,0,0
38,10.0,63200,2021,6,3,0,1,0,0,0,1,0,0,1,0,0,0
4,10.0,71000,2021,6,5,0,1,0,0,0,1,0,0,1,0,0,0
21,10.0,65900,2021,6,9,0,1,0,0,0,1,0,0,1,0,0,0
14,10.0,67000,2021,6,10,0,1,0,0,0,1,0,0,1,0,0,0
26,10.0,69800,2021,6,11,0,1,0,0,0,1,0,0,1,0,0,0
53,10.0,56200,2021,6,14,0,1,0,0,0,1,0,0,1,0,0,0
55,10.0,53600,2021,6,15,0,1,0,0,0,1,0,0,1,0,0,0
24,10.0,50800,2021,6,16,0,1,0,0,0,1,0,0,1,0,0,0
24,10.0,54900,2021,6,17,0,1,0,0,0,1,0,0,1,0,0,0
12,10.0,73200,2021,6,18,0,1,0,0,0,1,0,0,1,0,0,0
41,10.0,70000,2021,6,19,0,1,0,0,0,1,0,0,1,0,0,0
17,10.0,59900,2021,6,22,0,1,0,0,0,1,0,0,1,0,0,0
41,10.0,54300,2021,6,23,0,1,0,0,0,1,0,0,1,0,0,0
27,10.0,55600,2021,6,24,0,1,0,0,0,1,0,0,1,0,0,0
34,10.0,54900,2021,6,25,0,1,0,0,0,1,0,0,1,0,0,0
33,10.0,62800,2021,6,26,0,1,0,0,0,1,0,0,1,0,0,0
2,13.0,27000,2017,11,7,0,0,0,1,0,1,0,0,1,0,0,0
10,13.0,15000,2017,11,8,0,0,0,1,0,1,0,0,1,0,0,0
8,13.0,32000,2017,11,9,0,0,0,1,0,1,0,0,1,0,0,0
