수량,중량,평균가,yyyy,mm,dd,산지_서천,산지_완도,산지_충무,산지_통영,산지_흑산도
333,1.0,10000,2017,12,29,0,0,0,0,1
30,1.0,8200,2017,12,30,0,0,0,0,1
437,1.0,7300,2018,1,2,0,0,0,0,1
35,1.0,8800,2018,1,3,0,0,0,0,1
118,1.0,8200,2018,1,4,0,0,0,0,1
275,1.0,5300,2018,1,5,0,0,0,0,1
565,1.0,9400,2018,1,6,0,0,0,0,1
60,1.0,6900,2018,1,9,0,0,0,0,1
51,1.0,6900,2018,1,11,0,0,0,0,1
36,1.0,4000,2018,1,12,0,0,0,0,1
58,1.0,9800,2018,1,13,0,0,0,0,1
44,1.0,6800,2018,1,15,0,0,0,0,1
49,1.0,5500,2018,1,17,0,0,0,0,1
72,1.0,9300,2018,1,18,0,0,0,0,1
89,1.0,6000,2018,1,19,0,0,0,0,1
88,1.0,6600,2018,1,20,0,0,0,0,1
80,1.0,6200,2018,1,23,0,0,0,0,1
49,1.0,6000,2018,1,24,0,0,0,0,1
133,1.0,6500,2018,1,25,0,0,0,0,1
71,1.0,7300,2018,1,26,0,0,0,0,1
87,1.0,7500,2018,1,27,0,0,0,0,1
88,1.0,7000,2018,1,30,0,0,0,0,1
67,1.0,7500,2018,1,31,0,0,0,0,1
87,1.0,7700,2018,2,1,0,0,0,0,1
166,1.0,7900,2018,2,3,0,0,0,0,1
36,1.0,5800,2018,2,6,0,0,0,0,1
523,1.0,4500,2018,2,24,0,0,0,0,1
31,1.0,5800,2018,3,1,0,0,0,0,1
284,1.0,6700,2018,3,17,0,0,0,0,1
320,1.0,8100,2018,6,9,0,0,0,0,1
284,1.0,12700,2018,7,10,0,0,0,0,1
195,1.0,13000,2018,8,30,0,0,0,0,1
132,1.0,23200,2018,9,21,0,0,0,0,1
15,1.0,19700,2018,9,27,0,0,0,0,1
95,1.0,10400,2018,9,29,0,0,0,0,1
171,1.0,16900,2018,11,5,0,0,0,0,1
326,1.0,20200,2018,11,21,0,0,0,0,1
154,1.0,13200,2018,11,24,0,0,0,0,1
143,1.0,12300,2018,12,12,0,0,0,0,1
200,1.0,3200,2019,4,15,0,0,0,0,1
333,1.0,3100,2019,4,16,0,0,0,0,1
125,1.0,7100,2019,9,7,0,0,0,0,1
30,1.0,15000,2019,9,10,0,0,0,0,1
28,1.0,15800,2019,11,15,0,0,0,0,1
102,1.0,16300,2019,11,22,0,0,0,0,1
376,1.0,4500,2019,12,7,0,0,0,0,1
188,1.0,6600,2019,12,10,0,0,0,0,1
1208,1.0,8000,2019,12,12,0,0,0,0,1
608,1.0,8900,2019,12,14,0,0,0,0,1
515,1.0,6800,2019,12,16,0,0,0,0,1
237,1.0,9100,2019,12,17,0,0,0,0,1
472,1.0,3400,2019,12,24,0,0,0,0,1
62,1.0,3000,2020,1,18,0,0,0,0,1
658,1.0,5600,2020,2,8,0,0,0,0,1
69,1.0,11900,2020,2,13,0,0,0,0,1
291,1.0,7600,2020,3,13,0,0,0,0,1
167,1.0,11800,2020,7,10,0,0,0,0,1
170,1.0,13000,2020,7,24,0,0,0,0,1
143,1.0,12500,2020,7,27,0,0,0,0,1
409,1.0,8700,2020,8,11,0,0,0,0,1
42,1.0,13500,2020,10,5,0,0,0,0,1
421,1.0,9500,2020,11,21,0,0,0,0,1
195,1.0,19300,2020,12,24,0,0,0,0,1
190,1.0,20000,2020,12,25,0,0,0,0,1
272,1.0,13800,2020,12,29,0,0,0,0,1
151,1.0,16400,2021,4,2,0,0,0,0,1
358,1.0,14400,2021,9,20,0,0,0,0,1
61,1.0,21100,2021,9,24,0,0,0,0,1
134,1.0,15100,2021,10,15,0,0,0,0,1
31,1.0,24200,2021,11,4,0,0,0,0,1
212,1.0,10800,2021,11,25,0,0,0,0,1
