수량,중량,평균가,yyyy,mm,dd,산지_부산(기장),산지_제주도,규격_18미,규격_20미,규격_24미,규격_26미,규격_28미,규격_중
1535,13.0,18400,2018,11,19,1,0,0,0,0,0,1,0
223,13.0,18000,2018,11,20,1,0,0,0,0,0,1,0
389,10.0,14000,2018,11,21,1,0,0,0,0,0,1,0
767,13.0,19700,2018,11,21,1,0,0,0,0,0,1,0
981,13.0,20900,2018,11,22,1,0,0,0,0,0,1,0
700,10.0,14000,2018,11,23,1,0,0,0,0,0,1,0
420,13.0,22200,2018,11,23,1,0,0,0,0,0,1,0
260,13.0,23500,2018,11,26,1,0,0,0,0,0,1,0
656,13.0,37300,2018,11,28,1,0,0,0,0,0,1,0
906,13.0,30000,2018,11,29,1,0,0,0,0,0,1,0
1131,13.0,22800,2018,11,30,1,0,0,0,0,0,1,0
1126,13.0,19400,2018,12,1,1,0,0,0,0,0,1,0
350,13.0,22600,2018,12,3,1,0,0,0,0,0,1,0
1035,13.0,17600,2018,12,4,1,0,0,0,0,0,1,0
500,10.0,20000,2018,12,5,1,0,0,0,0,0,1,0
513,13.0,15000,2018,12,5,1,0,0,0,0,0,1,0
777,13.0,20000,2018,12,6,1,0,0,0,0,0,1,0
420,13.0,18300,2018,12,7,1,0,0,0,0,0,1,0
485,13.0,21200,2018,12,8,1,0,0,0,0,0,1,0
228,13.0,27000,2018,12,10,1,0,0,0,0,0,1,0
48,13.0,35000,2018,12,11,1,0,0,0,0,0,1,0
822,13.0,25700,2018,12,12,1,0,0,0,0,0,1,0
746,13.0,29700,2018,12,13,1,0,0,0,0,0,1,0
907,10.0,29800,2018,12,14,1,0,0,0,0,0,1,0
162,10.0,28000,2018,12,15,1,0,0,0,0,0,1,0
1127,13.0,16300,2018,12,17,1,0,0,0,0,0,1,0
100,20.0,15000,2018,12,17,1,0,0,0,0,0,1,0
412,10.0,15000,2018,12,18,1,0,0,0,0,0,1,0
221,13.0,19400,2018,12,18,1,0,0,0,0,0,1,0
1817,13.0,17800,2018,12,19,1,0,0,0,0,0,1,0
1649,13.0,15100,2018,12,20,1,0,0,0,0,0,1,0
900,13.0,12700,2018,12,21,1,0,0,0,0,0,1,0
250,10.0,15000,2018,12,22,1,0,0,0,0,0,1,0
150,13.0,20000,2018,12,22,1,0,0,0,0,0,1,0
74,13.0,18000,2018,12,24,1,0,0,0,0,0,1,0
1330,13.0,17600,2018,12,27,1,0,0,0,0,0,1,0
650,13.0,17100,2018,12,28,1,0,0,0,0,0,1,0
250,13.0,11600,2018,12,29,1,0,0,0,0,0,1,0
785,13.0,15600,2018,12,31,1,0,0,0,0,0,1,0
646,13.0,13600,2019,1,2,1,0,0,0,0,0,1,0
470,13.0,16700,2019,1,3,1,0,0,0,0,0,1,0
1872,13.0,13800,2019,1,4,1,0,0,0,0,0,1,0
230,13.0,20000,2019,1,5,1,0,0,0,0,0,1,0
1355,13.0,20000,2019,1,7,1,0,0,0,0,0,1,0
498,13.0,23900,2019,1,8,1,0,0,0,0,0,1,0
1586,13.0,16300,2019,1,9,1,0,0,0,0,0,1,0
1195,13.0,19200,2019,1,10,1,0,0,0,0,0,1,0
580,15.0,18600,2019,1,11,1,0,0,0,0,0,1,0
850,15.0,20000,2019,1,12,1,0,0,0,0,0,1,0
1996,15.0,16000,2019,1,14,1,0,0,0,0,0,1,0
740,15.0,16300,2019,1,15,1,0,0,0,0,0,1,0
798,15.0,18500,2019,1,16,1,0,0,0,0,0,1,0
1306,15.0,19100,2019,1,17,1,0,0,0,0,0,1,0
579,15.0,17300,2019,1,18,1,0,0,0,0,0,1,0
100,15.0,20000,2019,1,19,1,0,0,0,0,0,1,0
1310,15.0,15300,2019,1,21,1,0,0,0,0,0,1,0
780,15.0,19900,2019,1,22,1,0,0,0,0,0,1,0
1345,15.0,18500,2019,1,23,1,0,0,0,0,0,1,0
414,15.0,18000,2019,1,24,1,0,0,0,0,0,1,0
1100,15.0,18000,2019,1,25,1,0,0,0,0,0,1,0
1780,15.0,16400,2019,1,26,1,0,0,0,0,0,1,0
1250,15.0,16400,2019,1,28,1,0,0,0,0,0,1,0
767,15.0,19700,2019,1,29,1,0,0,0,0,0,1,0
150,15.0,30000,2019,1,31,1,0,0,0,0,0,1,0
1210,15.0,25500,2019,2,1,1,0,0,0,0,0,1,0
863,15.0,25700,2019,2,2,1,0,0,0,0,0,1,0
2586,15.0,17300,2019,2,11,1,0,0,0,0,0,1,0
1362,15.0,14900,2019,2,12,1,0,0,0,0,0,1,0
100,15.0,20000,2019,2,13,1,0,0,0,0,0,1,0
190,15.0,20100,2019,2,14,1,0,0,0,0,0,1,0
187,10.0,22000,2019,2,15,1,0,0,0,0,0,1,0
619,15.0,29700,2019,2,18,1,0,0,0,0,0,1,0
802,15.0,28300,2019,2,19,1,0,0,0,0,0,1,0
280,15.0,34300,2019,2,20,1,0,0,0,0,0,1,0
70,15.0,25000,2019,2,21,1,0,0,0,0,0,1,0
1190,15.0,23800,2019,2,26,1,0,0,0,0,0,1,0
534,15.0,27000,2019,2,27,1,0,0,0,0,0,1,0
718,15.0,32500,2019,2,28,1,0,0,0,0,0,1,0
1381,15.0,26900,2019,3,1,1,0,0,0,0,0,1,0
695,15.0,20000,2019,3,2,1,0,0,0,0,0,1,0
843,15.0,20700,2019,3,4,1,0,0,0,0,0,1,0
337,15.0,19800,2019,3,5,1,0,0,0,0,0,1,0
248,15.0,25000,2019,3,6,1,0,0,0,0,0,1,0
252,15.0,34000,2019,3,7,1,0,0,0,0,0,1,0
124,15.0,35000,2019,3,8,1,0,0,0,0,0,1,0
300,15.0,22300,2019,3,11,1,0,0,0,0,0,1,0
50,15.0,35000,2019,3,14,1,0,0,0,0,0,1,0
132,15.0,35000,2019,3,18,1,0,0,0,0,0,1,0
50,15.0,35000,2019,3,21,1,0,0,0,0,0,1,0
80,15.0,37600,2019,3,22,1,0,0,0,0,0,1,0
66,15.0,45000,2019,3,27,1,0,0,0,0,0,1,0
64,15.0,40000,2019,3,28,1,0,0,0,0,0,1,0
50,15.0,30000,2019,3,29,1,0,0,0,0,0,1,0
54,20.0,35000,2019,4,1,1,0,0,0,0,0,1,0
272,15.0,40100,2019,4,5,1,0,0,0,0,0,1,0
44,15.0,40000,2019,4,8,1,0,0,0,0,0,1,0
46,15.0,25000,2019,4,9,1,0,0,0,0,0,1,0
160,15.0,35000,2019,4,13,1,0,0,0,0,0,1,0
337,15.0,35000,2019,4,15,1,0,0,0,0,0,1,0
315,15.0,25500,2019,4,16,1,0,0,0,0,0,1,0
21,15.0,60000,2019,4,17,1,0,0,0,0,0,1,0
115,15.0,40000,2019,4,18,1,0,0,0,0,0,1,0
84,15.0,40000,2019,7,1,1,0,0,0,0,0,1,0
20,15.0,29000,2020,9,15,1,0,0,0,0,0,1,0
18,15.0,40000,2020,10,28,1,0,0,0,0,0,1,0
100,15.0,20000,2021,1,23,1,0,0,0,0,0,1,0
40,15.0,25000,2021,7,15,1,0,0,0,0,0,1,0
40,15.0,23000,2021,7,17,1,0,0,0,0,0,1,0
42,15.0,25100,2021,7,20,1,0,0,0,0,0,1,0
40,15.0,22300,2021,7,21,1,0,0,0,0,0,1,0
75,15.0,27000,2021,8,4,1,0,0,0,0,0,1,0
26,15.0,55000,2021,8,24,1,0,0,0,0,0,1,0
50,15.0,38000,2021,8,30,1,0,0,0,0,0,1,0
50,15.0,25000,2021,9,28,1,0,0,0,0,0,1,0
36,15.0,35000,2017,5,12,0,1,0,0,0,0,1,0
20,15.0,25000,2017,5,13,0,1,0,0,0,0,1,0
77,15.0,25000,2017,5,15,0,1,0,0,0,0,1,0
100,15.0,25000,2017,5,16,0,1,0,0,0,0,1,0
105,15.0,25000,2017,5,17,0,1,0,0,0,0,1,0
68,15.0,25000,2017,5,18,0,1,0,0,0,0,1,0
55,15.0,30000,2017,5,22,0,1,0,0,0,0,1,0
75,15.0,40000,2017,5,23,0,1,0,0,0,0,1,0
74,15.0,30000,2017,5,24,0,1,0,0,0,0,1,0
85,10.0,30000,2017,5,25,0,1,0,0,0,0,1,0
160,15.0,28000,2017,7,18,0,1,0,0,0,0,1,0
100,18.0,35000,2017,10,17,0,1,0,0,0,0,1,0
86,15.0,27000,2018,5,3,0,1,0,0,0,0,1,0
1,15.0,38000,2018,5,31,0,1,0,0,0,0,1,0
1,15.0,42000,2018,6,1,0,1,0,0,0,0,1,0
117,15.0,20100,2018,6,4,0,1,0,0,0,0,1,0
3,15.0,17000,2018,6,5,0,1,0,0,0,0,1,0
62,15.0,29900,2018,6,9,0,1,0,0,0,0,1,0
3,15.0,22000,2018,6,18,0,1,0,0,0,0,1,0
21,15.0,42000,2018,6,20,0,1,0,0,0,0,1,0
1,15.0,30000,2018,6,27,0,1,0,0,0,0,1,0
5,15.0,34200,2018,7,2,0,1,0,0,0,0,1,0
1,10.0,50000,2020,6,23,0,1,0,0,0,0,1,0
23,15.0,17000,2021,6,22,0,1,0,0,0,0,1,0
14,15.0,60000,2021,7,2,0,1,0,0,0,0,1,0
48,15.0,27500,2017,1,2,1,0,0,0,1,0,0,0
200,15.0,24000,2017,1,3,1,0,0,0,1,0,0,0
94,15.0,42000,2017,1,11,1,0,0,0,1,0,0,0
260,15.0,38300,2017,1,16,1,0,0,0,1,0,0,0
11,15.0,35000,2017,1,17,1,0,0,0,1,0,0,0
155,15.0,15000,2017,1,19,1,0,0,0,1,0,0,0
305,15.0,30400,2017,1,20,1,0,0,0,1,0,0,0
144,15.0,33000,2017,1,26,1,0,0,0,1,0,0,0
192,15.0,37600,2017,2,7,1,0,0,0,1,0,0,0
268,15.0,35000,2017,2,8,1,0,0,0,1,0,0,0
150,15.0,35000,2017,2,9,1,0,0,0,1,0,0,0
50,15.0,35000,2017,3,3,1,0,0,0,1,0,0,0
74,15.0,30000,2017,3,4,1,0,0,0,1,0,0,0
551,15.0,25000,2017,3,6,1,0,0,0,1,0,0,0
239,15.0,26200,2017,3,7,1,0,0,0,1,0,0,0
324,15.0,29500,2017,3,8,1,0,0,0,1,0,0,0
60,15.0,32000,2017,3,20,1,0,0,0,1,0,0,0
26,15.0,55000,2017,3,25,1,0,0,0,1,0,0,0
21,18.0,35000,2017,5,23,1,0,0,0,1,0,0,0
150,18.0,25000,2017,5,30,1,0,0,0,1,0,0,0
506,18.0,15400,2017,5,31,1,0,0,0,1,0,0,0
53,18.0,17000,2017,6,1,1,0,0,0,1,0,0,0
118,18.0,30000,2017,6,2,1,0,0,0,1,0,0,0
143,18.0,35400,2017,6,6,1,0,0,0,1,0,0,0
30,18.0,35000,2017,6,15,1,0,0,0,1,0,0,0
258,18.0,35000,2017,6,16,1,0,0,0,1,0,0,0
239,18.0,35000,2017,6,19,1,0,0,0,1,0,0,0
40,18.0,30000,2017,6,20,1,0,0,0,1,0,0,0
30,18.0,50000,2017,6,21,1,0,0,0,1,0,0,0
288,18.0,38500,2017,6,22,1,0,0,0,1,0,0,0
156,18.0,35000,2017,6,24,1,0,0,0,1,0,0,0
90,18.0,22200,2017,6,26,1,0,0,0,1,0,0,0
220,18.0,15600,2017,6,27,1,0,0,0,1,0,0,0
65,18.0,20000,2017,6,28,1,0,0,0,1,0,0,0
208,18.0,21100,2017,6,29,1,0,0,0,1,0,0,0
120,18.0,16300,2017,6,30,1,0,0,0,1,0,0,0
143,18.0,24100,2017,7,1,1,0,0,0,1,0,0,0
64,18.0,48000,2017,7,4,1,0,0,0,1,0,0,0
1,18.0,15000,2017,7,7,1,0,0,0,1,0,0,0
1,18.0,10000,2017,7,15,1,0,0,0,1,0,0,0
200,18.0,15000,2017,7,17,1,0,0,0,1,0,0,0
210,18.0,24100,2017,7,19,1,0,0,0,1,0,0,0
464,18.0,17100,2017,7,20,1,0,0,0,1,0,0,0
130,18.0,30000,2017,7,21,1,0,0,0,1,0,0,0
500,18.0,30000,2017,7,22,1,0,0,0,1,0,0,0
1120,18.0,14400,2017,7,24,1,0,0,0,1,0,0,0
206,18.0,11000,2017,7,25,1,0,0,0,1,0,0,0
230,18.0,11700,2017,7,26,1,0,0,0,1,0,0,0
40,18.0,40000,2017,7,28,1,0,0,0,1,0,0,0
150,18.0,17000,2017,7,31,1,0,0,0,1,0,0,0
344,18.0,17400,2017,8,1,1,0,0,0,1,0,0,0
235,18.0,30000,2017,8,3,1,0,0,0,1,0,0,0
350,18.0,23200,2017,8,4,1,0,0,0,1,0,0,0
200,18.0,16000,2017,8,5,1,0,0,0,1,0,0,0
229,18.0,18600,2017,8,7,1,0,0,0,1,0,0,0
117,18.0,17000,2017,8,14,1,0,0,0,1,0,0,0
168,18.0,19200,2017,8,15,1,0,0,0,1,0,0,0
410,18.0,16900,2017,8,16,1,0,0,0,1,0,0,0
289,18.0,11300,2017,8,17,1,0,0,0,1,0,0,0
70,18.0,10000,2017,8,18,1,0,0,0,1,0,0,0
424,18.0,24500,2017,8,19,1,0,0,0,1,0,0,0
682,10.0,20700,2017,8,21,1,0,0,0,1,0,0,0
200,10.0,15000,2017,8,22,1,0,0,0,1,0,0,0
41,10.0,12000,2017,8,23,1,0,0,0,1,0,0,0
136,10.0,34900,2017,8,24,1,0,0,0,1,0,0,0
255,10.0,15000,2017,8,25,1,0,0,0,1,0,0,0
11,18.0,15000,2017,8,28,1,0,0,0,1,0,0,0
69,18.0,18700,2017,8,29,1,0,0,0,1,0,0,0
72,18.0,19900,2017,8,30,1,0,0,0,1,0,0,0
228,18.0,16800,2017,9,1,1,0,0,0,1,0,0,0
7,18.0,12000,2017,9,2,1,0,0,0,1,0,0,0
179,18.0,20100,2017,9,5,1,0,0,0,1,0,0,0
160,18.0,22500,2017,9,6,1,0,0,0,1,0,0,0
229,15.0,35000,2017,9,11,1,0,0,0,1,0,0,0
72,18.0,27000,2017,9,12,1,0,0,0,1,0,0,0
401,18.0,33100,2017,9,13,1,0,0,0,1,0,0,0
277,18.0,30200,2017,9,14,1,0,0,0,1,0,0,0
454,18.0,19900,2017,9,15,1,0,0,0,1,0,0,0
255,18.0,21300,2017,9,16,1,0,0,0,1,0,0,0
100,18.0,17000,2017,9,18,1,0,0,0,1,0,0,0
202,18.0,15300,2017,9,19,1,0,0,0,1,0,0,0
90,18.0,15000,2017,9,20,1,0,0,0,1,0,0,0
518,18.0,26100,2017,9,21,1,0,0,0,1,0,0,0
263,18.0,13000,2017,9,22,1,0,0,0,1,0,0,0
137,18.0,13100,2017,9,23,1,0,0,0,1,0,0,0
213,18.0,10000,2017,9,25,1,0,0,0,1,0,0,0
336,18.0,9700,2017,9,27,1,0,0,0,1,0,0,0
171,18.0,17200,2017,9,28,1,0,0,0,1,0,0,0
100,18.0,16600,2017,9,29,1,0,0,0,1,0,0,0
34,18.0,20500,2017,9,30,1,0,0,0,1,0,0,0
96,18.0,10200,2017,10,1,1,0,0,0,1,0,0,0
198,18.0,19400,2017,10,2,1,0,0,0,1,0,0,0
153,18.0,17000,2017,10,3,1,0,0,0,1,0,0,0
350,18.0,30000,2017,10,10,1,0,0,0,1,0,0,0
103,18.0,16500,2017,10,11,1,0,0,0,1,0,0,0
89,18.0,18500,2017,10,12,1,0,0,0,1,0,0,0
76,18.0,20000,2017,10,13,1,0,0,0,1,0,0,0
190,18.0,24600,2017,10,14,1,0,0,0,1,0,0,0
308,18.0,25600,2017,10,16,1,0,0,0,1,0,0,0
42,18.0,17100,2017,10,21,1,0,0,0,1,0,0,0
202,10.0,33000,2017,10,23,1,0,0,0,1,0,0,0
143,18.0,12000,2017,10,23,1,0,0,0,1,0,0,0
85,18.0,20000,2017,10,24,1,0,0,0,1,0,0,0
50,18.0,20000,2017,10,25,1,0,0,0,1,0,0,0
200,18.0,23100,2017,10,26,1,0,0,0,1,0,0,0
294,18.0,22000,2017,10,27,1,0,0,0,1,0,0,0
293,18.0,17500,2017,10,28,1,0,0,0,1,0,0,0
20,18.0,27000,2017,10,30,1,0,0,0,1,0,0,0
50,18.0,40000,2017,10,31,1,0,0,0,1,0,0,0
13,18.0,55000,2017,11,3,1,0,0,0,1,0,0,0
43,18.0,45000,2017,11,4,1,0,0,0,1,0,0,0
3,18.0,35000,2017,11,9,1,0,0,0,1,0,0,0
13,18.0,40000,2017,11,10,1,0,0,0,1,0,0,0
20,18.0,40000,2017,11,11,1,0,0,0,1,0,0,0
63,18.0,38000,2017,11,13,1,0,0,0,1,0,0,0
131,18.0,36000,2017,11,14,1,0,0,0,1,0,0,0
28,18.0,26800,2017,11,16,1,0,0,0,1,0,0,0
73,18.0,30200,2017,11,17,1,0,0,0,1,0,0,0
86,18.0,45000,2017,11,18,1,0,0,0,1,0,0,0
215,18.0,20600,2017,11,20,1,0,0,0,1,0,0,0
37,18.0,25000,2017,11,21,1,0,0,0,1,0,0,0
58,18.0,30800,2017,11,22,1,0,0,0,1,0,0,0
100,18.0,10000,2017,11,23,1,0,0,0,1,0,0,0
8,18.0,25000,2017,11,28,1,0,0,0,1,0,0,0
15,18.0,30000,2017,11,30,1,0,0,0,1,0,0,0
30,18.0,21500,2017,12,11,1,0,0,0,1,0,0,0
127,18.0,30000,2017,12,12,1,0,0,0,1,0,0,0
177,18.0,24500,2017,12,13,1,0,0,0,1,0,0,0
137,18.0,23000,2017,12,14,1,0,0,0,1,0,0,0
95,18.0,25000,2017,12,15,1,0,0,0,1,0,0,0
43,18.0,24000,2017,12,16,1,0,0,0,1,0,0,0
431,18.0,19500,2017,12,18,1,0,0,0,1,0,0,0
175,18.0,19100,2017,12,19,1,0,0,0,1,0,0,0
110,18.0,19500,2017,12,21,1,0,0,0,1,0,0,0
336,18.0,22900,2017,12,22,1,0,0,0,1,0,0,0
186,18.0,20000,2017,12,23,1,0,0,0,1,0,0,0
129,18.0,20000,2017,12,25,1,0,0,0,1,0,0,0
10,18.0,34000,2017,12,30,1,0,0,0,1,0,0,0
41,13.0,70000,2018,1,10,1,0,0,0,1,0,0,0
62,18.0,54600,2018,1,17,1,0,0,0,1,0,0,0
133,18.0,45000,2018,1,20,1,0,0,0,1,0,0,0
381,18.0,27500,2018,1,23,1,0,0,0,1,0,0,0
10,18.0,25000,2018,1,24,1,0,0,0,1,0,0,0
351,18.0,23700,2018,1,25,1,0,0,0,1,0,0,0
1,18.0,30000,2018,2,3,1,0,0,0,1,0,0,0
224,18.0,25000,2018,2,12,1,0,0,0,1,0,0,0
140,18.0,20000,2018,2,13,1,0,0,0,1,0,0,0
22,18.0,50000,2018,2,21,1,0,0,0,1,0,0,0
196,18.0,30100,2018,2,22,1,0,0,0,1,0,0,0
376,10.0,30000,2018,2,23,1,0,0,0,1,0,0,0
238,18.0,27100,2018,2,23,1,0,0,0,1,0,0,0
298,18.0,26700,2018,2,24,1,0,0,0,1,0,0,0
122,10.0,29000,2018,2,26,1,0,0,0,1,0,0,0
69,18.0,22200,2018,2,26,1,0,0,0,1,0,0,0
40,18.0,10000,2018,2,27,1,0,0,0,1,0,0,0
102,15.0,27000,2018,3,13,1,0,0,0,1,0,0,0
8,18.0,40000,2018,3,29,1,0,0,0,1,0,0,0
40,15.0,40000,2018,4,9,1,0,0,0,1,0,0,0
98,15.0,28000,2018,4,16,1,0,0,0,1,0,0,0
32,15.0,25000,2018,4,21,1,0,0,0,1,0,0,0
20,15.0,20000,2018,4,23,1,0,0,0,1,0,0,0
177,15.0,12500,2018,4,24,1,0,0,0,1,0,0,0
75,15.0,8000,2018,4,26,1,0,0,0,1,0,0,0
47,15.0,15000,2018,6,6,1,0,0,0,1,0,0,0
21,15.0,20000,2018,6,7,1,0,0,0,1,0,0,0
7,15.0,40000,2018,6,16,1,0,0,0,1,0,0,0
1,15.0,20000,2018,6,22,1,0,0,0,1,0,0,0
6,15.0,35000,2018,6,27,1,0,0,0,1,0,0,0
90,13.0,45000,2018,7,6,1,0,0,0,1,0,0,0
236,13.0,20000,2018,7,7,1,0,0,0,1,0,0,0
393,13.0,16000,2018,7,9,1,0,0,0,1,0,0,0
1276,13.0,18200,2018,7,10,1,0,0,0,1,0,0,0
400,13.0,23000,2018,7,11,1,0,0,0,1,0,0,0
80,13.0,10000,2018,7,14,1,0,0,0,1,0,0,0
129,13.0,23000,2018,7,16,1,0,0,0,1,0,0,0
75,13.0,10000,2018,7,17,1,0,0,0,1,0,0,0
1,13.0,30000,2018,7,19,1,0,0,0,1,0,0,0
24,13.0,20000,2018,7,20,1,0,0,0,1,0,0,0
84,13.0,20000,2018,7,24,1,0,0,0,1,0,0,0
222,13.0,17500,2018,7,25,1,0,0,0,1,0,0,0
240,13.0,10100,2018,7,26,1,0,0,0,1,0,0,0
55,13.0,15000,2018,8,3,1,0,0,0,1,0,0,0
1062,13.0,20300,2018,8,6,1,0,0,0,1,0,0,0
930,13.0,17400,2018,8,7,1,0,0,0,1,0,0,0
1083,13.0,10000,2018,8,9,1,0,0,0,1,0,0,0
430,13.0,20000,2018,8,10,1,0,0,0,1,0,0,0
120,13.0,15000,2018,8,16,1,0,0,0,1,0,0,0
300,10.0,16000,2018,8,24,1,0,0,0,1,0,0,0
200,13.0,15000,2018,8,27,1,0,0,0,1,0,0,0
59,13.0,35000,2018,8,28,1,0,0,0,1,0,0,0
2,13.0,35000,2018,8,31,1,0,0,0,1,0,0,0
310,13.0,20000,2018,9,1,1,0,0,0,1,0,0,0
150,13.0,12000,2018,9,10,1,0,0,0,1,0,0,0
122,13.0,12000,2018,9,13,1,0,0,0,1,0,0,0
162,13.0,8000,2018,9,17,1,0,0,0,1,0,0,0
472,13.0,25000,2018,9,19,1,0,0,0,1,0,0,0
300,13.0,22000,2018,10,1,1,0,0,0,1,0,0,0
100,13.0,13000,2018,10,2,1,0,0,0,1,0,0,0
200,13.0,15000,2018,10,4,1,0,0,0,1,0,0,0
74,13.0,14000,2018,10,5,1,0,0,0,1,0,0,0
153,13.0,7000,2018,10,9,1,0,0,0,1,0,0,0
59,13.0,14000,2018,10,10,1,0,0,0,1,0,0,0
42,13.0,10000,2018,10,11,1,0,0,0,1,0,0,0
50,13.0,16000,2018,10,12,1,0,0,0,1,0,0,0
80,13.0,12000,2018,10,18,1,0,0,0,1,0,0,0
275,13.0,19500,2018,10,19,1,0,0,0,1,0,0,0
143,13.0,17500,2018,10,20,1,0,0,0,1,0,0,0
116,13.0,13800,2018,10,22,1,0,0,0,1,0,0,0
65,13.0,19900,2018,10,23,1,0,0,0,1,0,0,0
32,13.0,20000,2018,10,24,1,0,0,0,1,0,0,0
256,13.0,19300,2018,10,31,1,0,0,0,1,0,0,0
3,10.0,15000,2018,11,1,1,0,0,0,1,0,0,0
220,13.0,15000,2018,11,1,1,0,0,0,1,0,0,0
106,13.0,18000,2018,11,2,1,0,0,0,1,0,0,0
30,13.0,20000,2018,11,5,1,0,0,0,1,0,0,0
499,13.0,14800,2018,11,7,1,0,0,0,1,0,0,0
5,10.0,17000,2018,11,8,1,0,0,0,1,0,0,0
87,13.0,22000,2018,11,12,1,0,0,0,1,0,0,0
69,13.0,28000,2018,11,15,1,0,0,0,1,0,0,0
80,13.0,20000,2018,11,17,1,0,0,0,1,0,0,0
104,13.0,15000,2018,11,19,1,0,0,0,1,0,0,0
100,13.0,15000,2018,11,20,1,0,0,0,1,0,0,0
8,13.0,13800,2018,11,22,1,0,0,0,1,0,0,0
127,13.0,18000,2018,11,26,1,0,0,0,1,0,0,0
55,13.0,30000,2018,11,29,1,0,0,0,1,0,0,0
40,13.0,25000,2018,11,30,1,0,0,0,1,0,0,0
100,13.0,20000,2018,12,3,1,0,0,0,1,0,0,0
50,13.0,13000,2018,12,4,1,0,0,0,1,0,0,0
2,13.0,10000,2018,12,6,1,0,0,0,1,0,0,0
3,13.0,15000,2018,12,12,1,0,0,0,1,0,0,0
1,10.0,15000,2018,12,13,1,0,0,0,1,0,0,0
25,13.0,25000,2018,12,13,1,0,0,0,1,0,0,0
250,13.0,15000,2018,12,17,1,0,0,0,1,0,0,0
120,20.0,17000,2018,12,17,1,0,0,0,1,0,0,0
201,13.0,15000,2018,12,18,1,0,0,0,1,0,0,0
90,13.0,20000,2018,12,19,1,0,0,0,1,0,0,0
300,13.0,23000,2019,1,4,1,0,0,0,1,0,0,0
70,13.0,15000,2019,1,9,1,0,0,0,1,0,0,0
144,15.0,18600,2019,1,15,1,0,0,0,1,0,0,0
1,15.0,30000,2019,1,22,1,0,0,0,1,0,0,0
2,15.0,15000,2019,1,26,1,0,0,0,1,0,0,0
4,15.0,10000,2019,2,1,1,0,0,0,1,0,0,0
161,15.0,20000,2019,2,8,1,0,0,0,1,0,0,0
80,15.0,35000,2019,2,11,1,0,0,0,1,0,0,0
205,10.0,25000,2019,2,14,1,0,0,0,1,0,0,0
350,15.0,25000,2019,2,14,1,0,0,0,1,0,0,0
80,15.0,23100,2019,2,16,1,0,0,0,1,0,0,0
2,10.0,10000,2019,3,1,1,0,0,0,1,0,0,0
1,15.0,10000,2019,3,28,1,0,0,0,1,0,0,0
110,15.0,35000,2019,3,29,1,0,0,0,1,0,0,0
22,15.0,45000,2019,4,19,1,0,0,0,1,0,0,0
35,15.0,60000,2019,12,10,1,0,0,0,1,0,0,0
39,15.0,21000,2020,7,31,1,0,0,0,1,0,0,0
40,15.0,23000,2020,8,20,1,0,0,0,1,0,0,0
30,15.0,28000,2020,8,24,1,0,0,0,1,0,0,0
58,15.0,33000,2020,9,11,1,0,0,0,1,0,0,0
50,15.0,40000,2020,9,12,1,0,0,0,1,0,0,0
23,15.0,35000,2020,9,15,1,0,0,0,1,0,0,0
40,15.0,30000,2020,9,22,1,0,0,0,1,0,0,0
45,15.0,30000,2020,9,25,1,0,0,0,1,0,0,0
35,15.0,36000,2020,10,13,1,0,0,0,1,0,0,0
30,15.0,41000,2020,10,15,1,0,0,0,1,0,0,0
39,15.0,41500,2020,10,17,1,0,0,0,1,0,0,0
40,15.0,42000,2020,10,19,1,0,0,0,1,0,0,0
10,15.0,32000,2020,10,22,1,0,0,0,1,0,0,0
43,15.0,37000,2020,10,23,1,0,0,0,1,0,0,0
48,15.0,33000,2020,10,24,1,0,0,0,1,0,0,0
40,15.0,43000,2020,11,9,1,0,0,0,1,0,0,0
38,15.0,41000,2020,11,10,1,0,0,0,1,0,0,0
40,15.0,41000,2020,11,12,1,0,0,0,1,0,0,0
41,15.0,36200,2020,11,13,1,0,0,0,1,0,0,0
36,15.0,38000,2020,11,18,1,0,0,0,1,0,0,0
35,12.0,37000,2020,12,7,1,0,0,0,1,0,0,0
30,15.0,45000,2021,1,6,1,0,0,0,1,0,0,0
92,15.0,48900,2021,1,22,1,0,0,0,1,0,0,0
65,15.0,43000,2021,1,25,1,0,0,0,1,0,0,0
50,15.0,47000,2021,1,29,1,0,0,0,1,0,0,0
40,15.0,42400,2021,1,30,1,0,0,0,1,0,0,0
50,15.0,46000,2021,2,2,1,0,0,0,1,0,0,0
40,15.0,50000,2021,2,5,1,0,0,0,1,0,0,0
75,15.0,46900,2021,2,6,1,0,0,0,1,0,0,0
50,15.0,45900,2021,2,8,1,0,0,0,1,0,0,0
40,15.0,45000,2021,2,9,1,0,0,0,1,0,0,0
96,15.0,46000,2021,4,10,1,0,0,0,1,0,0,0
48,15.0,19300,2021,8,3,1,0,0,0,1,0,0,0
20,15.0,30000,2021,8,4,1,0,0,0,1,0,0,0
100,15.0,31900,2021,8,5,1,0,0,0,1,0,0,0
125,15.0,22900,2021,8,6,1,0,0,0,1,0,0,0
60,15.0,40000,2021,8,19,1,0,0,0,1,0,0,0
50,15.0,35000,2021,8,30,1,0,0,0,1,0,0,0
50,15.0,30200,2021,8,31,1,0,0,0,1,0,0,0
40,15.0,38000,2021,9,2,1,0,0,0,1,0,0,0
30,15.0,46000,2021,9,7,1,0,0,0,1,0,0,0
50,15.0,42000,2021,9,8,1,0,0,0,1,0,0,0
90,15.0,31700,2021,9,10,1,0,0,0,1,0,0,0
