수량,중량,평균가,yyyy,mm,dd,산지_군산,산지_보령,산지_여수,규격_10미,규격_대,규격_중
37,10.0,8100,2021,9,13,1,0,0,0,1,0
37,10.0,6500,2021,9,14,1,0,0,0,1,0
15,10.0,5500,2021,9,15,1,0,0,0,1,0
13,10.0,3000,2021,9,16,1,0,0,0,1,0
25,10.0,14500,2021,9,17,1,0,0,0,1,0
29,10.0,12300,2021,9,25,1,0,0,0,1,0
58,10.0,14900,2021,9,28,1,0,0,0,1,0
68,10.0,15400,2021,9,29,1,0,0,0,1,0
44,10.0,17900,2021,9,30,1,0,0,0,1,0
54,10.0,14700,2021,10,1,1,0,0,0,1,0
45,10.0,13500,2021,10,2,1,0,0,0,1,0
20,10.0,18700,2021,10,5,1,0,0,0,1,0
47,10.0,19400,2021,10,6,1,0,0,0,1,0
26,10.0,16800,2021,10,7,1,0,0,0,1,0
44,10.0,20500,2021,10,8,1,0,0,0,1,0
22,10.0,12200,2021,10,9,1,0,0,0,1,0
42,10.0,16600,2021,10,11,1,0,0,0,1,0
56,10.0,13300,2021,10,12,1,0,0,0,1,0
36,10.0,15400,2021,10,14,1,0,0,0,1,0
16,10.0,13800,2021,10,15,1,0,0,0,1,0
18,10.0,20400,2021,10,16,1,0,0,0,1,0
19,10.0,15100,2021,10,19,1,0,0,0,1,0
34,10.0,23500,2021,10,20,1,0,0,0,1,0
15,10.0,15500,2021,10,21,1,0,0,0,1,0
25,10.0,14300,2021,10,22,1,0,0,0,1,0
20,10.0,22400,2021,10,23,1,0,0,0,1,0
25,10.0,19000,2021,10,25,1,0,0,0,1,0
57,10.0,17600,2021,10,26,1,0,0,0,1,0
25,10.0,20100,2021,10,27,1,0,0,0,1,0
71,10.0,18600,2021,10,28,1,0,0,0,1,0
75,10.0,16600,2021,10,29,1,0,0,0,1,0
52,10.0,11900,2021,10,30,1,0,0,0,1,0
32,10.0,15900,2021,11,1,1,0,0,0,1,0
30,10.0,13000,2021,11,2,1,0,0,0,1,0
10,10.0,3300,2021,11,4,1,0,0,0,1,0
8,10.0,15500,2021,11,5,1,0,0,0,1,0
6,10.0,16400,2021,11,6,1,0,0,0,1,0
9,10.0,16500,2021,11,8,1,0,0,0,1,0
16,10.0,15300,2021,11,10,1,0,0,0,1,0
14,10.0,14000,2021,11,11,1,0,0,0,1,0
11,10.0,18400,2021,11,12,1,0,0,0,1,0
49,10.0,17800,2021,11,13,1,0,0,0,1,0
41,10.0,14500,2021,11,15,1,0,0,0,1,0
11,10.0,16900,2021,11,16,1,0,0,0,1,0
9,10.0,15200,2021,11,17,1,0,0,0,1,0
27,10.0,16700,2021,11,18,1,0,0,0,1,0
1,10.0,25000,2021,11,20,1,0,0,0,1,0
16,10.0,22300,2021,11,22,1,0,0,0,1,0
14,10.0,13100,2021,11,24,1,0,0,0,1,0
22,10.0,12700,2021,11,25,1,0,0,0,1,0
18,10.0,18100,2021,11,26,1,0,0,0,1,0
15,10.0,21900,2021,12,2,1,0,0,0,1,0
9,10.0,29100,2021,12,6,1,0,0,0,1,0
15,10.0,18400,2021,12,7,1,0,0,0,1,0
30,10.0,19000,2021,12,8,1,0,0,0,1,0
31,10.0,15700,2021,12,9,1,0,0,0,1,0
10,10.0,15200,2021,12,10,1,0,0,0,1,0
35,10.0,15500,2021,12,11,1,0,0,0,1,0
37,10.0,13400,2021,12,13,1,0,0,0,1,0
3,10.0,12200,2021,12,14,1,0,0,0,1,0
29,10.0,20200,2021,12,15,1,0,0,0,1,0
31,10.0,20800,2021,12,16,1,0,0,0,1,0
8,10.0,15600,2021,12,17,1,0,0,0,1,0
5,10.0,25000,2021,12,18,1,0,0,0,1,0
42,10.0,20600,2021,12,20,1,0,0,0,1,0
29,10.0,20500,2021,12,21,1,0,0,0,1,0
19,10.0,17600,2021,12,22,1,0,0,0,1,0
31,10.0,20900,2021,12,23,1,0,0,0,1,0
38,10.0,17700,2021,12,24,1,0,0,0,1,0
4,10.0,25600,2021,12,25,1,0,0,0,1,0
27,10.0,18100,2021,12,27,1,0,0,0,1,0
34,10.0,18500,2021,12,28,1,0,0,0,1,0
37,10.0,16500,2021,12,29,1,0,0,0,1,0
29,10.0,23800,2021,12,31,1,0,0,0,1,0
1,10.0,20000,2017,1,11,0,0,1,0,1,0
1,10.0,105000,2017,2,17,0,0,1,0,1,0
10,5.0,32400,2017,2,21,0,0,1,0,1,0
5,5.0,32800,2017,2,22,0,0,1,0,1,0
10,5.0,33500,2017,2,23,0,0,1,0,1,0
10,10.0,32300,2017,3,8,0,0,1,0,1,0
10,10.0,31300,2017,3,18,0,0,1,0,1,0
8,10.0,30000,2017,5,30,0,0,1,0,1,0
9,12.0,40000,2018,1,10,0,0,1,0,1,0
12,10.0,35800,2018,4,25,0,0,1,0,1,0
30,10.0,30000,2019,2,15,0,0,1,0,1,0
25,10.0,30000,2019,2,18,0,0,1,0,1,0
1,10.0,18000,2019,2,20,0,0,1,0,1,0
15,10.0,30000,2019,2,21,0,0,1,0,1,0
23,10.0,28700,2019,2,26,0,0,1,0,1,0
20,10.0,30000,2019,3,1,0,0,1,0,1,0
17,10.0,28600,2019,3,2,0,0,1,0,1,0
22,10.0,28900,2019,3,4,0,0,1,0,1,0
2,10.0,76000,2019,3,7,0,0,1,0,1,0
5,10.0,38600,2019,8,23,0,0,1,0,1,0
5,10.0,28000,2019,8,27,0,0,1,0,1,0
7,10.0,23600,2019,9,3,0,0,1,0,1,0
5,10.0,27500,2021,12,18,0,0,1,0,1,0
5,10.0,33600,2021,12,25,0,0,1,0,1,0
17,10.0,24400,2021,12,27,0,0,1,0,1,0
3,10.0,33500,2021,12,29,0,0,1,0,1,0
42,10.0,23900,2017,11,25,0,1,0,0,1,0
5,10.0,36800,2018,7,7,0,1,0,0,1,0
14,10.0,28300,2018,8,20,0,1,0,0,1,0
30,10.0,42000,2019,1,29,0,1,0,0,1,0
10,10.0,32000,2019,4,6,0,1,0,0,1,0
20,10.0,30700,2019,4,10,0,1,0,0,1,0
20,10.0,31000,2019,4,11,0,1,0,0,1,0
20,10.0,30600,2019,4,12,0,1,0,0,1,0
20,10.0,32200,2019,4,13,0,1,0,0,1,0
22,10.0,35000,2019,4,15,0,1,0,0,1,0
20,10.0,29200,2019,4,16,0,1,0,0,1,0
20,10.0,28300,2019,4,17,0,1,0,0,1,0
20,10.0,29200,2019,4,20,0,1,0,0,1,0
10,10.0,27900,2019,4,22,0,1,0,0,1,0
