amount,weight,avg_price,yyyy,mm,dd,origin_군산,origin_대천,origin_완도,standard_12/13미,standard_13/14미,standard_14/15미,standard_15/16미
29132,60,1.0,20000,2021,7,6,0,0,1,1,0,0,0
29134,494,1.0,17600,2021,7,6,0,0,1,0,1,0,0
29136,164,1.0,16900,2021,7,6,0,0,1,0,0,1,0
29138,236,1.0,16400,2021,7,6,0,0,1,0,0,0,1
29152,199,1.0,17800,2021,7,7,0,0,1,1,0,0,0
29154,162,1.0,17900,2021,7,7,0,0,1,0,1,0,0
29156,138,1.0,16800,2021,7,7,0,0,1,0,0,1,0
29158,128,1.0,16700,2021,7,7,0,0,1,0,0,0,1
29172,229,1.0,18600,2021,7,8,0,0,1,1,0,0,0
29173,334,1.0,16400,2021,7,8,0,0,1,0,1,0,0
29175,222,1.0,17100,2021,7,8,0,0,1,0,0,1,0
29176,423,1.0,15700,2021,7,8,0,0,1,0,0,0,1
29193,347,1.0,18400,2021,7,9,0,0,1,1,0,0,0
29195,116,1.0,17100,2021,7,9,0,0,1,0,1,0,0
29197,188,1.0,18500,2021,7,9,0,0,1,0,0,1,0
29199,165,1.0,18000,2021,7,9,0,0,1,0,0,0,1
29213,157,1.0,18600,2021,7,10,0,0,1,1,0,0,0
29215,203,1.0,18400,2021,7,10,0,0,1,0,1,0,0
29217,350,1.0,17900,2021,7,10,0,0,1,0,0,1,0
29219,307,1.0,17400,2021,7,10,0,0,1,0,0,0,1
29233,314,1.0,18000,2021,7,12,0,0,1,1,0,0,0
29235,266,1.0,18200,2021,7,12,0,0,1,0,1,0,0
29237,162,1.0,18600,2021,7,12,0,0,1,0,0,1,0
29238,104,1.0,17200,2021,7,12,0,0,1,0,0,0,1
29253,297,1.0,15900,2021,7,13,0,0,1,1,0,0,0
29255,247,1.0,16300,2021,7,13,0,0,1,0,1,0,0
29257,70,1.0,16600,2021,7,13,0,0,1,0,0,1,0
29259,153,1.0,14200,2021,7,13,0,0,1,0,0,0,1
29273,136,1.0,14800,2021,7,14,0,0,1,1,0,0,0
29277,139,1.0,14500,2021,7,14,0,0,1,0,1,0,0
29279,215,1.0,15100,2021,7,14,0,0,1,0,0,1,0
29283,202,1.0,14700,2021,7,14,0,0,1,0,0,0,1
29293,93,1.0,15700,2021,7,15,0,0,1,1,0,0,0
29295,112,1.0,16000,2021,7,15,0,0,1,0,1,0,0
29297,83,1.0,16300,2021,7,15,0,0,1,0,0,1,0
29299,106,1.0,15600,2021,7,15,0,0,1,0,0,0,1
29314,255,1.0,16300,2021,7,16,0,0,1,1,0,0,0
29316,140,1.0,15200,2021,7,16,0,0,1,0,1,0,0
29318,436,1.0,15000,2021,7,16,0,0,1,0,0,1,0
29320,263,1.0,14400,2021,7,16,0,0,1,0,0,0,1
29333,112,1.0,18100,2021,7,17,0,0,1,1,0,0,0
29335,151,1.0,18300,2021,7,17,0,0,1,0,1,0,0
29336,314,1.0,17600,2021,7,17,0,0,1,0,0,1,0
29337,220,1.0,17500,2021,7,17,0,0,1,0,0,0,1
29352,260,1.0,17000,2021,7,19,0,0,1,1,0,0,0
29354,197,1.0,17900,2021,7,19,0,0,1,0,1,0,0
29356,140,1.0,17800,2021,7,19,0,0,1,0,0,1,0
29358,909,1.0,15600,2021,7,19,0,0,1,0,0,0,1
29373,270,1.0,20200,2021,7,20,0,0,1,1,0,0,0
29374,767,1.0,16700,2021,7,20,0,0,1,0,1,0,0
29376,67,1.0,18400,2021,7,20,0,0,1,0,0,1,0
29377,366,1.0,18000,2021,7,20,0,0,1,0,0,0,1
29393,118,1.0,18600,2021,7,21,0,0,1,1,0,0,0
29395,223,1.0,17600,2021,7,21,0,0,1,0,1,0,0
29396,137,1.0,18100,2021,7,21,0,0,1,0,0,1,0
29397,440,1.0,17400,2021,7,21,0,0,1,0,0,0,1
29411,151,1.0,18900,2021,7,22,0,0,1,1,0,0,0
29413,254,1.0,16600,2021,7,22,0,0,1,0,1,0,0
29414,153,1.0,16400,2021,7,22,0,0,1,0,0,1,0
29416,308,1.0,15400,2021,7,22,0,0,1,0,0,0,1
29432,293,1.0,16900,2021,7,23,0,0,1,1,0,0,0
29433,215,1.0,15600,2021,7,23,0,0,1,0,1,0,0
29434,116,1.0,15800,2021,7,23,0,0,1,0,0,1,0
29436,344,1.0,14900,2021,7,23,0,0,1,0,0,0,1
29453,208,1.0,19400,2021,7,24,0,0,1,1,0,0,0
29454,193,1.0,17000,2021,7,24,0,0,1,0,1,0,0
29455,244,1.0,17500,2021,7,24,0,0,1,0,0,1,0
29456,164,1.0,16700,2021,7,24,0,0,1,0,0,0,1
29474,234,1.0,18700,2021,7,26,0,0,1,1,0,0,0
29476,227,1.0,17500,2021,7,26,0,0,1,0,1,0,0
29478,271,1.0,18200,2021,7,26,0,0,1,0,0,1,0
29479,150,1.0,17000,2021,7,26,0,0,1,0,0,0,1
29492,46,1.0,16700,2021,7,27,0,0,1,1,0,0,0
29493,207,1.0,18300,2021,7,27,0,0,1,0,1,0,0
29494,162,1.0,18000,2021,7,27,0,0,1,0,0,1,0
29496,197,1.0,17000,2021,7,27,0,0,1,0,0,0,1
29512,101,1.0,18000,2021,7,28,0,0,1,1,0,0,0
29514,227,1.0,17300,2021,7,28,0,0,1,0,1,0,0
29516,46,1.0,19300,2021,7,28,0,0,1,0,0,1,0
29518,219,1.0,16600,2021,7,28,0,0,1,0,0,0,1
29533,34,1.0,19300,2021,7,29,0,0,1,1,0,0,0
29534,158,1.0,17800,2021,7,29,0,0,1,0,1,0,0
29536,414,1.0,17200,2021,7,29,0,0,1,0,0,1,0
29537,243,1.0,16800,2021,7,29,0,0,1,0,0,0,1
29554,215,1.0,18100,2021,7,30,0,0,1,1,0,0,0
29556,224,1.0,14500,2021,7,30,0,0,1,0,1,0,0
29558,388,1.0,15000,2021,7,30,0,0,1,0,0,1,0
29560,51,1.0,25200,2021,7,30,0,0,1,0,0,0,1
29572,203,1.0,18800,2021,8,2,0,0,1,1,0,0,0
29574,67,1.0,20500,2021,8,2,0,0,1,0,1,0,0
29576,68,1.0,16700,2021,8,2,0,0,1,0,0,1,0
29578,56,1.0,17400,2021,8,2,0,0,1,0,0,0,1
29592,200,1.0,19700,2021,8,3,0,0,1,1,0,0,0
29593,45,1.0,19300,2021,8,3,0,0,1,0,1,0,0
29594,254,1.0,18600,2021,8,3,0,0,1,0,0,1,0
29596,22,1.0,18300,2021,8,3,0,0,1,0,0,0,1
29613,265,1.0,19400,2021,8,4,0,0,1,1,0,0,0
29615,278,1.0,17000,2021,8,4,0,0,1,0,1,0,0
29617,113,1.0,13300,2021,8,4,0,0,1,0,0,1,0
29618,116,1.0,18800,2021,8,4,0,0,1,0,0,0,1
29633,219,1.0,16800,2021,8,5,0,0,1,1,0,0,0
29635,153,1.0,15600,2021,8,5,0,0,1,0,1,0,0
29636,166,1.0,17400,2021,8,5,0,0,1,0,0,1,0
29638,68,1.0,14000,2021,8,5,0,0,1,0,0,0,1
29652,207,1.0,19300,2021,8,6,0,0,1,1,0,0,0
29654,89,1.0,18500,2021,8,6,0,0,1,0,1,0,0
29656,269,1.0,17200,2021,8,6,0,0,1,0,0,1,0
29657,126,1.0,17000,2021,8,6,0,0,1,0,0,0,1
29672,218,1.0,19600,2021,8,7,0,0,1,1,0,0,0
29673,263,1.0,18900,2021,8,7,0,0,1,0,1,0,0
29674,212,1.0,18900,2021,8,7,0,0,1,0,0,1,0
29676,342,1.0,18000,2021,8,7,0,0,1,0,0,0,1
29694,177,1.0,20800,2021,8,9,0,0,1,1,0,0,0
29695,182,1.0,16500,2021,8,9,0,0,1,0,1,0,0
29696,278,1.0,17400,2021,8,9,0,0,1,0,0,1,0
29698,169,1.0,16100,2021,8,9,0,0,1,0,0,0,1
29715,92,1.0,18300,2021,8,10,0,0,1,1,0,0,0
29717,185,1.0,18300,2021,8,10,0,0,1,0,1,0,0
29719,270,1.0,18100,2021,8,10,0,0,1,0,0,1,0
29721,275,1.0,16800,2021,8,10,0,0,1,0,0,0,1
29734,114,1.0,20600,2021,8,11,0,0,1,1,0,0,0
29736,114,1.0,18100,2021,8,11,0,0,1,0,1,0,0
29738,277,1.0,17700,2021,8,11,0,0,1,0,0,1,0
29740,263,1.0,17100,2021,8,11,0,0,1,0,0,0,1
29753,170,1.0,19700,2021,8,12,0,0,1,1,0,0,0
29755,182,1.0,17300,2021,8,12,0,0,1,0,1,0,0
29757,319,1.0,17700,2021,8,12,0,0,1,0,0,1,0
29759,156,1.0,15000,2021,8,12,0,0,1,0,0,0,1
29774,163,1.0,19600,2021,8,13,0,0,1,1,0,0,0
29776,255,1.0,18000,2021,8,13,0,0,1,0,1,0,0
29778,174,1.0,17400,2021,8,13,0,0,1,0,0,1,0
29780,228,1.0,17300,2021,8,13,0,0,1,0,0,0,1
29793,207,1.0,18200,2021,8,14,0,0,1,1,0,0,0
29795,278,1.0,17400,2021,8,14,0,0,1,0,1,0,0
29796,162,1.0,16800,2021,8,14,0,0,1,0,0,1,0
29798,209,1.0,15400,2021,8,14,0,0,1,0,0,0,1
29815,199,1.0,19000,2021,8,16,0,0,1,1,0,0,0
29817,199,1.0,17600,2021,8,16,0,0,1,0,1,0,0
29819,166,1.0,17600,2021,8,16,0,0,1,0,0,1,0
29821,247,1.0,16500,2021,8,16,0,0,1,0,0,0,1
29833,70,1.0,19200,2021,8,17,0,0,1,1,0,0,0
29835,34,1.0,19000,2021,8,17,0,0,1,0,1,0,0
29837,50,1.0,17200,2021,8,17,0,0,1,0,0,1,0
29839,138,1.0,16300,2021,8,17,0,0,1,0,0,0,1
29852,56,1.0,19700,2021,8,18,0,0,1,1,0,0,0
29853,55,1.0,19300,2021,8,18,0,0,1,0,1,0,0
29854,114,1.0,19500,2021,8,18,0,0,1,0,0,1,0
29855,92,1.0,18500,2021,8,18,0,0,1,0,0,0,1
29872,94,1.0,19100,2021,8,19,0,0,1,1,0,0,0
29874,127,1.0,18000,2021,8,19,0,0,1,0,1,0,0
29875,151,1.0,18300,2021,8,19,0,0,1,0,0,1,0
29876,92,1.0,16600,2021,8,19,0,0,1,0,0,0,1
29893,126,1.0,19500,2021,8,20,0,0,1,1,0,0,0
29895,12,1.0,21000,2021,8,20,0,0,1,0,1,0,0
29897,76,1.0,18900,2021,8,20,0,0,1,0,0,1,0
29899,70,1.0,17800,2021,8,20,0,0,1,0,0,0,1
29911,136,1.0,21100,2021,8,21,0,0,1,1,0,0,0
29912,105,1.0,19400,2021,8,21,0,0,1,0,1,0,0
29914,34,1.0,19200,2021,8,21,0,0,1,0,0,1,0
29916,103,1.0,18800,2021,8,21,0,0,1,0,0,0,1
29934,114,1.0,19600,2021,8,23,0,0,1,1,0,0,0
29936,125,1.0,19000,2021,8,23,0,0,1,0,1,0,0
29938,105,1.0,17500,2021,8,23,0,0,1,0,0,1,0
29940,184,1.0,17600,2021,8,23,0,0,1,0,0,0,1
29953,183,1.0,19400,2021,8,24,0,0,1,1,0,0,0
29955,91,1.0,16700,2021,8,24,0,0,1,0,1,0,0
29956,90,1.0,17900,2021,8,24,0,0,1,0,0,1,0
29957,71,1.0,16200,2021,8,24,0,0,1,0,0,0,1
29973,130,1.0,21100,2021,8,25,0,0,1,1,0,0,0
29974,170,1.0,17400,2021,8,25,0,0,1,0,1,0,0
29975,170,1.0,17400,2021,8,25,0,0,1,0,0,1,0
29977,105,1.0,17400,2021,8,25,0,0,1,0,0,0,1
29992,136,1.0,20100,2021,8,26,0,0,1,1,0,0,0
29994,162,1.0,17500,2021,8,26,0,0,1,0,1,0,0
29996,115,1.0,17300,2021,8,26,0,0,1,0,0,1,0
29998,182,1.0,16500,2021,8,26,0,0,1,0,0,0,1
30013,186,1.0,19800,2021,8,27,0,0,1,1,0,0,0
30015,90,1.0,19000,2021,8,27,0,0,1,0,1,0,0
30016,93,1.0,18700,2021,8,27,0,0,1,0,0,1,0
30018,163,1.0,17500,2021,8,27,0,0,1,0,0,0,1
30032,140,1.0,23100,2021,8,28,0,0,1,1,0,0,0
30034,65,1.0,21800,2021,8,28,0,0,1,0,1,0,0
30035,105,1.0,21000,2021,8,28,0,0,1,0,0,1,0
30036,150,1.0,19600,2021,8,28,0,0,1,0,0,0,1
30053,102,1.0,25200,2021,8,30,0,0,1,1,0,0,0
30055,68,1.0,22700,2021,8,30,0,0,1,0,1,0,0
30058,12,1.0,21000,2021,8,30,0,0,1,0,0,0,1
30073,119,1.0,20800,2021,8,31,0,0,1,1,0,0,0
30074,33,1.0,19100,2021,8,31,0,0,1,0,1,0,0
30076,302,1.0,19100,2021,8,31,0,0,1,0,0,1,0
30078,112,1.0,19500,2021,8,31,0,0,1,0,0,0,1
30093,124,1.0,21600,2021,9,1,0,0,1,1,0,0,0
30095,162,1.0,17200,2021,9,1,0,0,1,0,1,0,0
30097,57,1.0,17600,2021,9,1,0,0,1,0,0,1,0
30098,170,1.0,18200,2021,9,1,0,0,1,0,0,0,1
30112,89,1.0,20100,2021,9,2,0,0,1,1,0,0,0
30113,126,1.0,15600,2021,9,2,0,0,1,0,1,0,0
30114,193,1.0,15900,2021,9,2,0,0,1,0,0,1,0
30115,151,1.0,16700,2021,9,2,0,0,1,0,0,0,1
30134,111,1.0,21800,2021,9,3,0,0,1,1,0,0,0
30136,162,1.0,20600,2021,9,3,0,0,1,0,1,0,0
30137,70,1.0,19900,2021,9,3,0,0,1,0,0,1,0
30138,197,1.0,18600,2021,9,3,0,0,1,0,0,0,1
30152,83,1.0,20500,2021,9,4,0,0,1,1,0,0,0
30154,237,1.0,17800,2021,9,4,0,0,1,0,1,0,0
30155,193,1.0,14300,2021,9,4,0,0,1,0,0,1,0
30157,287,1.0,15300,2021,9,4,0,0,1,0,0,0,1
30174,145,1.0,20200,2021,9,6,0,0,1,1,0,0,0
30176,158,1.0,18000,2021,9,6,0,0,1,0,1,0,0
30178,190,1.0,15900,2021,9,6,0,0,1,0,0,1,0
30180,277,1.0,15600,2021,9,6,0,0,1,0,0,0,1
30193,158,1.0,16100,2021,9,7,0,0,1,1,0,0,0
30195,188,1.0,14600,2021,9,7,0,0,1,0,1,0,0
30197,169,1.0,15100,2021,9,7,0,0,1,0,0,1,0
30199,162,1.0,15000,2021,9,7,0,0,1,0,0,0,1
30211,129,1.0,14800,2021,9,8,0,0,1,1,0,0,0
30213,146,1.0,15000,2021,9,8,0,0,1,0,1,0,0
30214,77,1.0,17500,2021,9,8,0,0,1,0,0,1,0
30215,121,1.0,17300,2021,9,8,0,0,1,0,0,0,1
30232,126,1.0,18400,2021,9,9,0,0,1,1,0,0,0
30234,157,1.0,19200,2021,9,9,0,0,1,0,1,0,0
30236,173,1.0,18100,2021,9,9,0,0,1,0,0,1,0
30237,111,1.0,16600,2021,9,9,0,0,1,0,0,0,1
30253,156,1.0,20600,2021,9,10,0,0,1,1,0,0,0
30254,128,1.0,19600,2021,9,10,0,0,1,0,1,0,0
30256,134,1.0,18500,2021,9,10,0,0,1,0,0,0,1
30274,192,1.0,20100,2021,9,11,0,0,1,1,0,0,0
30276,116,1.0,20600,2021,9,11,0,0,1,0,1,0,0
30278,82,1.0,20300,2021,9,11,0,0,1,0,0,1,0
30280,136,1.0,18900,2021,9,11,0,0,1,0,0,0,1
30299,152,1.0,21300,2021,9,13,0,0,1,1,0,0,0
30300,91,1.0,20400,2021,9,13,0,0,1,0,1,0,0
30301,78,1.0,19200,2021,9,13,0,0,1,0,0,1,0
30302,91,1.0,20500,2021,9,13,0,0,1,0,0,0,1
30313,104,1.0,20500,2021,9,14,0,0,1,1,0,0,0
30315,126,1.0,19000,2021,9,14,0,0,1,0,1,0,0
30316,103,1.0,19700,2021,9,14,0,0,1,0,0,1,0
30318,22,1.0,16500,2021,9,14,0,0,1,0,0,0,1
30333,129,1.0,23100,2021,9,15,0,0,1,1,0,0,0
30334,79,1.0,23100,2021,9,15,0,0,1,0,1,0,0
30336,34,1.0,22700,2021,9,15,0,0,1,0,0,1,0
30338,22,1.0,22000,2021,9,15,0,0,1,0,0,0,1
30353,90,1.0,24400,2021,9,16,0,0,1,1,0,0,0
30355,15,1.0,24600,2021,9,16,0,0,1,0,1,0,0
30356,45,1.0,23500,2021,9,16,0,0,1,0,0,1,0
30372,172,1.0,26800,2021,9,17,0,0,1,1,0,0,0
30373,66,1.0,25500,2021,9,17,0,0,1,0,1,0,0
30374,100,1.0,24800,2021,9,17,0,0,1,0,0,1,0
30376,120,1.0,24000,2021,9,17,0,0,1,0,0,0,1
30391,34,1.0,29000,2021,9,18,0,0,1,1,0,0,0
30393,21,1.0,27000,2021,9,18,0,0,1,0,1,0,0
30395,121,1.0,27300,2021,9,18,0,0,1,0,0,1,0
30396,88,1.0,27200,2021,9,18,0,0,1,0,0,0,1
30418,35,1.0,25500,2021,9,20,0,0,1,1,0,0,0
30422,57,1.0,26600,2021,9,20,0,0,1,0,1,0,0
30425,80,1.0,27200,2021,9,20,0,0,1,0,0,1,0
30428,33,1.0,26000,2021,9,20,0,0,1,0,0,0,1
30432,77,1.0,27600,2021,9,24,0,0,1,1,0,0,0
30433,45,1.0,27000,2021,9,24,0,0,1,0,1,0,0
30434,45,1.0,27000,2021,9,24,0,0,1,0,0,1,0
30435,91,1.0,25500,2021,9,24,0,0,1,0,0,0,1
30451,124,1.0,25400,2021,9,25,0,0,1,1,0,0,0
30452,57,1.0,22100,2021,9,25,0,0,1,0,1,0,0
30453,103,1.0,21300,2021,9,25,0,0,1,0,0,1,0
30455,104,1.0,22800,2021,9,25,0,0,1,0,0,0,1
30474,148,1.0,24000,2021,9,27,0,0,1,1,0,0,0
30476,169,1.0,21400,2021,9,27,0,0,1,0,1,0,0
30478,240,1.0,20900,2021,9,27,0,0,1,0,0,1,0
30479,22,1.0,15000,2021,9,27,0,0,1,0,0,0,1
30492,148,1.0,23400,2021,9,28,0,0,1,1,0,0,0
30494,136,1.0,21000,2021,9,28,0,0,1,0,1,0,0
30496,116,1.0,20300,2021,9,28,0,0,1,0,0,1,0
30497,45,1.0,16900,2021,9,28,0,0,1,0,0,0,1
30513,192,1.0,21500,2021,9,29,0,0,1,1,0,0,0
30515,82,1.0,22100,2021,9,29,0,0,1,0,1,0,0
30516,140,1.0,20500,2021,9,29,0,0,1,0,0,1,0
30518,46,1.0,16600,2021,9,29,0,0,1,0,0,0,1
30532,161,1.0,20600,2021,9,30,0,0,1,1,0,0,0
30533,92,1.0,19600,2021,9,30,0,0,1,0,1,0,0
30535,106,1.0,20000,2021,9,30,0,0,1,0,0,1,0
30537,57,1.0,21000,2021,9,30,0,0,1,0,0,0,1
30552,145,1.0,21200,2021,10,1,0,0,1,1,0,0,0
30554,204,1.0,21700,2021,10,1,0,0,1,0,1,0,0
30555,78,1.0,22400,2021,10,1,0,0,1,0,0,1,0
30556,104,1.0,21000,2021,10,1,0,0,1,0,0,0,1
30572,139,1.0,22500,2021,10,2,0,0,1,1,0,0,0
30573,115,1.0,21500,2021,10,2,0,0,1,0,1,0,0
30574,58,1.0,20700,2021,10,2,0,0,1,0,0,1,0
30575,130,1.0,21800,2021,10,2,0,0,1,0,0,0,1
30591,93,1.0,24600,2021,10,4,0,0,1,1,0,0,0
30593,76,1.0,22100,2021,10,4,0,0,1,0,1,0,0
30594,59,1.0,22800,2021,10,4,0,0,1,0,0,1,0
30595,134,1.0,22100,2021,10,4,0,0,1,0,0,0,1
30612,150,1.0,23300,2021,10,5,0,0,1,1,0,0,0
30614,91,1.0,22900,2021,10,5,0,0,1,0,1,0,0
30616,82,1.0,22000,2021,10,5,0,0,1,0,0,1,0
30618,136,1.0,20700,2021,10,5,0,0,1,0,0,0,1
30632,173,1.0,24300,2021,10,6,0,0,1,1,0,0,0
30634,171,1.0,21100,2021,10,6,0,0,1,0,1,0,0
30635,55,1.0,20700,2021,10,6,0,0,1,0,0,1,0
30637,115,1.0,20400,2021,10,6,0,0,1,0,0,0,1
30651,173,1.0,22600,2021,10,7,0,0,1,1,0,0,0
30653,151,1.0,19300,2021,10,7,0,0,1,0,1,0,0
30654,46,1.0,21700,2021,10,7,0,0,1,0,0,1,0
30655,103,1.0,18500,2021,10,7,0,0,1,0,0,0,1
30674,162,1.0,23300,2021,10,8,0,0,1,1,0,0,0
30676,171,1.0,22000,2021,10,8,0,0,1,0,1,0,0
30678,93,1.0,22500,2021,10,8,0,0,1,0,0,1,0
30680,115,1.0,20800,2021,10,8,0,0,1,0,0,0,1
30693,127,1.0,21700,2021,10,9,0,0,1,1,0,0,0
30694,253,1.0,21700,2021,10,9,0,0,1,0,1,0,0
30696,117,1.0,22200,2021,10,9,0,0,1,0,0,1,0
30698,120,1.0,21900,2021,10,9,0,0,1,0,0,0,1
30711,269,1.0,22700,2021,10,11,0,0,1,1,0,0,0
30712,104,1.0,21500,2021,10,11,0,0,1,0,1,0,0
30713,78,1.0,21000,2021,10,11,0,0,1,0,0,1,0
30714,159,1.0,20100,2021,10,11,0,0,1,0,0,0,1
30731,217,1.0,21500,2021,10,12,0,0,1,1,0,0,0
30732,160,1.0,21500,2021,10,12,0,0,1,0,1,0,0
30733,68,1.0,19200,2021,10,12,0,0,1,0,0,1,0
30734,70,1.0,21000,2021,10,12,0,0,1,0,0,0,1
30751,256,1.0,22100,2021,10,13,0,0,1,1,0,0,0
30753,68,1.0,20500,2021,10,13,0,0,1,0,1,0,0
30755,70,1.0,17400,2021,10,13,0,0,1,0,0,1,0
30756,142,1.0,18600,2021,10,13,0,0,1,0,0,0,1
30771,152,1.0,22100,2021,10,14,0,0,1,1,0,0,0
30772,100,1.0,20200,2021,10,14,0,0,1,0,1,0,0
30773,114,1.0,21500,2021,10,14,0,0,1,0,0,1,0
30774,164,1.0,18100,2021,10,14,0,0,1,0,0,0,1
30788,140,1.0,22900,2021,10,15,0,0,1,1,0,0,0
30789,93,1.0,22400,2021,10,15,0,0,1,0,1,0,0
30791,81,1.0,18000,2021,10,15,0,0,1,0,0,1,0
30792,161,1.0,20600,2021,10,15,0,0,1,0,0,0,1
30808,118,1.0,22700,2021,10,16,0,0,1,1,0,0,0
30810,278,1.0,21500,2021,10,16,0,0,1,0,1,0,0
30811,68,1.0,21700,2021,10,16,0,0,1,0,0,1,0
30812,95,1.0,19000,2021,10,16,0,0,1,0,0,0,1
30829,207,1.0,23200,2021,10,18,0,0,1,1,0,0,0
30831,212,1.0,21800,2021,10,18,0,0,1,0,1,0,0
30833,139,1.0,21100,2021,10,18,0,0,1,0,0,1,0
30834,168,1.0,19900,2021,10,18,0,0,1,0,0,0,1
30847,123,1.0,23800,2021,10,19,0,0,1,1,0,0,0
30848,34,1.0,23000,2021,10,19,0,0,1,0,1,0,0
30849,282,1.0,23300,2021,10,19,0,0,1,0,0,1,0
30850,96,1.0,21300,2021,10,19,0,0,1,0,0,0,1
30863,35,1.0,26300,2021,10,20,0,0,1,1,0,0,0
30864,45,1.0,23000,2021,10,20,0,0,1,0,1,0,0
30866,34,1.0,22000,2021,10,20,0,0,1,0,0,1,0
30867,58,1.0,20800,2021,10,20,0,0,1,0,0,0,1
30884,92,1.0,26100,2021,10,21,0,0,1,1,0,0,0
30885,69,1.0,23800,2021,10,21,0,0,1,0,1,0,0
30886,106,1.0,22700,2021,10,21,0,0,1,0,0,1,0
30887,81,1.0,21200,2021,10,21,0,0,1,0,0,0,1
30903,22,1.0,25500,2021,10,22,0,0,1,1,0,0,0
30904,103,1.0,23800,2021,10,22,0,0,1,0,1,0,0
30906,56,1.0,28200,2021,10,22,0,0,1,0,0,1,0
30921,23,1.0,26000,2021,10,23,0,0,1,1,0,0,0
30923,94,1.0,24100,2021,10,23,0,0,1,0,1,0,0
30924,57,1.0,23900,2021,10,23,0,0,1,0,0,1,0
30926,93,1.0,21800,2021,10,23,0,0,1,0,0,0,1
30942,124,1.0,24600,2021,10,25,0,0,1,1,0,0,0
30944,168,1.0,24100,2021,10,25,0,0,1,0,1,0,0
30945,160,1.0,23400,2021,10,25,0,0,1,0,0,1,0
30946,106,1.0,22800,2021,10,25,0,0,1,0,0,0,1
30960,269,1.0,23900,2021,10,26,0,0,1,1,0,0,0
30962,57,1.0,22700,2021,10,26,0,0,1,0,1,0,0
30963,44,1.0,23900,2021,10,26,0,0,1,0,0,1,0
30965,60,1.0,22700,2021,10,26,0,0,1,0,0,0,1
30979,102,1.0,24400,2021,10,27,0,0,1,1,0,0,0
30982,22,1.0,21500,2021,10,27,0,0,1,0,1,0,0
30984,22,1.0,22000,2021,10,27,0,0,1,0,0,1,0
30986,22,1.0,20500,2021,10,27,0,0,1,0,0,0,1
30999,142,1.0,23900,2021,10,28,0,0,1,1,0,0,0
31000,46,1.0,23800,2021,10,28,0,0,1,0,1,0,0
31002,34,1.0,21700,2021,10,28,0,0,1,0,0,1,0
31003,199,1.0,19100,2021,10,28,0,0,1,0,0,0,1
31017,318,1.0,24500,2021,10,29,0,0,1,1,0,0,0
31019,85,1.0,23800,2021,10,29,0,0,1,0,1,0,0
31021,55,1.0,24800,2021,10,29,0,0,1,0,0,1,0
31022,197,1.0,21400,2021,10,29,0,0,1,0,0,0,1
31039,63,1.0,25100,2021,10,30,0,0,1,1,0,0,0
31041,104,1.0,20700,2021,10,30,0,0,1,0,1,0,0
31043,116,1.0,22500,2021,10,30,0,0,1,0,0,1,0
31045,93,1.0,20300,2021,10,30,0,0,1,0,0,0,1
31057,11,1.0,23000,2021,11,1,1,0,0,1,0,0,0
31068,171,1.0,24500,2021,11,1,0,0,1,1,0,0,0
31069,101,1.0,22600,2021,11,1,0,0,1,0,1,0,0
31070,80,1.0,22100,2021,11,1,0,0,1,0,0,1,0
31071,287,1.0,22000,2021,11,1,0,0,1,0,0,0,1
31078,22,1.0,26000,2021,11,2,0,0,1,1,0,0,0
31079,81,1.0,22600,2021,11,2,0,0,1,0,1,0,0
31081,56,1.0,25400,2021,11,2,0,0,1,0,0,1,0
31083,192,1.0,20300,2021,11,2,0,0,1,0,0,0,1
31098,23,1.0,27000,2021,11,3,0,0,1,1,0,0,0
31099,68,1.0,21700,2021,11,3,0,0,1,0,1,0,0
31100,45,1.0,23000,2021,11,3,0,0,1,0,0,1,0
31102,117,1.0,21900,2021,11,3,0,0,1,0,0,0,1
31117,144,1.0,24900,2021,11,4,0,0,1,1,0,0,0
31119,114,1.0,24300,2021,11,4,0,0,1,0,1,0,0
31120,46,1.0,23500,2021,11,4,0,0,1,0,0,1,0
31122,67,1.0,22100,2021,11,4,0,0,1,0,0,0,1
31136,56,1.0,27800,2021,11,5,0,0,1,1,0,0,0
31137,93,1.0,23700,2021,11,5,0,0,1,0,1,0,0
31138,48,1.0,23000,2021,11,5,0,0,1,0,0,1,0
31140,142,1.0,22100,2021,11,5,0,0,1,0,0,0,1
31157,34,1.0,28000,2021,11,6,0,0,1,1,0,0,0
31158,46,1.0,23900,2021,11,6,0,0,1,0,1,0,0
31159,90,1.0,22900,2021,11,6,0,0,1,0,0,1,0
31160,328,1.0,23100,2021,11,6,0,0,1,0,0,0,1
31174,91,1.0,27900,2021,11,8,0,0,1,1,0,0,0
31175,104,1.0,25000,2021,11,8,0,0,1,0,1,0,0
31176,92,1.0,24500,2021,11,8,0,0,1,0,0,1,0
31177,197,1.0,22900,2021,11,8,0,0,1,0,0,0,1
31196,103,1.0,25600,2021,11,9,0,0,1,1,0,0,0
31198,80,1.0,23700,2021,11,9,0,0,1,0,1,0,0
31200,48,1.0,23200,2021,11,9,0,0,1,0,0,1,0
31202,92,1.0,19900,2021,11,9,0,0,1,0,0,0,1
31215,196,1.0,24900,2021,11,10,0,0,1,1,0,0,0
31216,112,1.0,22000,2021,11,10,0,0,1,0,1,0,0
31218,58,1.0,23900,2021,11,10,0,0,1,0,0,1,0
31219,45,1.0,23800,2021,11,10,0,0,1,0,0,0,1
31235,100,1.0,25000,2021,11,11,0,0,1,1,0,0,0
