날짜,어종,산지,규격,포장,수량,중량,평균가
2018-02-03,(활)왕게,러시아,중,kg,1980,1.0,52100
2018-02-05,(활)왕게,러시아,중,kg,1310,1.0,48800
2018-02-06,(활)왕게,러시아,중,kg,1102,1.0,50900
2018-02-07,(활)왕게,러시아,중,kg,907,1.0,44500
2018-02-08,(활)왕게,러시아,중,kg,1051,1.0,47300
2018-02-09,(활)왕게,러시아,중,kg,1858,1.0,52200
2018-02-10,(활)왕게,러시아,중,kg,1630,1.0,52600
2018-02-12,(활)왕게,러시아,중,kg,23,1.0,47000
2018-02-13,(활)왕게,러시아,중,kg,579,1.0,62800
2018-02-14,(활)왕게,러시아,중,kg,3771,1.0,50100
2018-02-15,(활)왕게,러시아,중,kg,3721,1.0,50600
2018-02-19,(활)왕게,러시아,중,kg,291,1.0,49100
2018-02-20,(활)왕게,러시아,중,kg,183,1.0,41500
2018-02-21,(활)왕게,러시아,중,kg,383,1.0,39900
2018-02-23,(활)왕게,러시아,중,kg,754,1.0,63300
2018-02-24,(활)왕게,러시아,중,kg,563,1.0,63200
2018-02-26,(활)왕게,러시아,중,kg,4,1.0,65900
2018-02-28,(활)왕게,러시아,중,kg,80,1.0,71900
2018-03-01,(활)왕게,러시아,중,kg,399,1.0,53700
2018-03-02,(활)왕게,러시아,중,kg,99,1.0,59500
2018-03-03,(활)왕게,러시아,중,kg,334,1.0,74600
2018-03-07,(활)왕게,러시아,중,kg,303,1.0,66300
2018-03-08,(활)왕게,러시아,중,kg,794,1.0,64900
2018-03-09,(활)왕게,러시아,중,kg,370,1.0,58800
2018-03-10,(활)왕게,러시아,중,kg,1111,1.0,55800
2018-03-12,(활)왕게,러시아,중,kg,333,1.0,59900
2018-03-13,(활)왕게,러시아,중,kg,499,1.0,60800
2018-03-14,(활)왕게,러시아,중,kg,268,1.0,61000
2018-03-15,(활)왕게,러시아,중,kg,450,1.0,59200
2018-03-16,(활)왕게,러시아,중,kg,764,1.0,53600
2018-03-17,(활)왕게,러시아,중,kg,1356,1.0,48500
2018-03-19,(활)왕게,러시아,중,kg,217,1.0,36800
2018-03-20,(활)왕게,러시아,중,kg,143,1.0,40800
2018-03-21,(활)왕게,러시아,중,kg,307,1.0,43500
2018-03-22,(활)왕게,러시아,중,kg,182,1.0,49000
2018-03-23,(활)왕게,러시아,중,kg,309,1.0,42200
2018-03-24,(활)왕게,러시아,중,kg,661,1.0,49100
2018-03-26,(활)왕게,러시아,중,kg,958,1.0,41200
2018-03-27,(활)왕게,러시아,중,kg,580,1.0,37700
2018-03-28,(활)왕게,러시아,중,kg,226,1.0,31200
